Plant Code,State,County,Generator ID,Technology,Prime Mover,Nameplate Capacity (MW),Status,Operating Year,Planned Retirement Year,Energy Source,Fuel Category
50625.0,TX,Jefferson,TG42,Natural Gas Fired Combustion Turbine,GT,163.0,OP,2005.0, ,NG,Gas
50625.0,TX,Jefferson,TG43,Natural Gas Fired Combustion Turbine,GT,163.0,OP,2004.0, ,NG,Gas
50707.0,CO,Weld,LMA,Natural Gas Fired Combined Cycle,CT,58.5,OP,1994.0, ,NG,Gas
50707.0,CO,Weld,LMB,Natural Gas Fired Combined Cycle,CT,58.5,OP,1994.0, ,NG,Gas
50707.0,CO,Weld,LMC,Natural Gas Fired Combined Cycle,CT,58.5,OP,1994.0, ,NG,Gas
50707.0,CO,Weld,LMD,Natural Gas Fired Combined Cycle,CT,58.5,OP,1994.0, ,NG,Gas
50707.0,CO,Weld,LME,Natural Gas Fired Combined Cycle,CT,58.5,OP,1994.0, ,NG,Gas
50707.0,CO,Weld,STA,Natural Gas Fired Combined Cycle,CA,52.2,OP,1994.0, ,NG,Gas
50707.0,CO,Weld,STB,Natural Gas Fired Combined Cycle,CA,52.2,OP,1994.0, ,NG,Gas
50744.0,NY,Oneida,GEN1,Natural Gas Fired Combined Cycle,CT,47.7,OP,1991.0, ,NG,Gas
50744.0,NY,Oneida,GEN2,Natural Gas Fired Combined Cycle,CA,16.5,OP,1991.0, ,NG,Gas
50744.0,NY,Oneida,GEN3,Petroleum Liquids,IC,1.1,OP,1991.0, ,DFO,Oil
50799.0,NJ,Middlesex,GEN1,Natural Gas Fired Combined Cycle,CT,45.9,OP,1991.0, ,NG,Gas
50799.0,NJ,Middlesex,GEN2,Natural Gas Fired Combined Cycle,CT,45.9,OP,1991.0, ,NG,Gas
50799.0,NJ,Middlesex,GEN3,Natural Gas Fired Combined Cycle,CA,21.6,OP,1991.0, ,NG,Gas
50799.0,NJ,Middlesex,GEN4,Natural Gas Fired Combined Cycle,CA,21.6,OP,1991.0, ,NG,Gas
50815.0,TX,Harris,GEN1,Natural Gas Fired Combined Cycle,CT,84.9,OP,1985.0, ,NG,Gas
50815.0,TX,Harris,GEN2,Natural Gas Fired Combined Cycle,CT,84.9,OP,1985.0, ,NG,Gas
50815.0,TX,Harris,GEN3,Natural Gas Fired Combined Cycle,CT,84.9,OP,1985.0, ,NG,Gas
50815.0,TX,Harris,GEN4,Natural Gas Fired Combined Cycle,CT,84.9,OP,1986.0, ,NG,Gas
50815.0,TX,Harris,GEN5,Natural Gas Fired Combined Cycle,CT,84.9,OP,1986.0, ,NG,Gas
50815.0,TX,Harris,GEN6,Natural Gas Fired Combined Cycle,CA,129.2,OP,1986.0, ,NG,Gas
50815.0,TX,Harris,GEN7,Natural Gas Fired Combined Cycle,CT,89.9,OP,1995.0, ,NG,Gas
50865.0,CA,Monterey,K100,Natural Gas Fired Combustion Turbine,GT,38.9,OP,1991.0, ,NG,Gas
50949.0,FL,Hardee,GEN1,Natural Gas Fired Combined Cycle,CT,95.9,OP,1993.0, ,NG,Gas
50949.0,FL,Hardee,GEN2,Natural Gas Fired Combined Cycle,CT,95.9,OP,1993.0, ,NG,Gas
50949.0,FL,Hardee,GEN3,Natural Gas Fired Combined Cycle,CA,95.9,OP,1993.0, ,NG,Gas
50949.0,FL,Hardee,GEN4,Natural Gas Fired Combustion Turbine,GT,86.5,OP,1993.0, ,NG,Gas
50949.0,FL,Hardee,GEN5,Natural Gas Fired Combustion Turbine,GT,95.9,OP,2000.0, ,NG,Gas
50978.0,NY,Onondaga,GEN1,Natural Gas Fired Combined Cycle,CT,48.8,OP,1993.0, ,NG,Gas
50978.0,NY,Onondaga,GEN2,Natural Gas Fired Combined Cycle,CT,48.8,OP,1993.0, ,NG,Gas
50978.0,NY,Onondaga,GEN3,Natural Gas Fired Combined Cycle,CA,25.0,OP,1993.0, ,NG,Gas
51030.0,RI,Providence,GEN1,Natural Gas Fired Combined Cycle,CT,82.8,OP,1990.0, ,NG,Gas
51030.0,RI,Providence,GEN2,Natural Gas Fired Combined Cycle,CT,82.8,OP,1990.0, ,NG,Gas
51030.0,RI,Providence,GEN3,Natural Gas Fired Combined Cycle,CA,88.6,OP,1990.0, ,NG,Gas
52019.0,VA,Hanover,GEN1,Natural Gas Fired Combined Cycle,CT,122.0,OP,1991.0, ,NG,Gas
52019.0,VA,Hanover,GEN2,Natural Gas Fired Combined Cycle,CT,122.0,OP,1991.0, ,NG,Gas
52019.0,VA,Hanover,GEN3,Natural Gas Fired Combined Cycle,CA,132.0,OP,1991.0, ,NG,Gas
52019.0,VA,Hanover,GEN4,Natural Gas Fired Combined Cycle,CT,122.0,OP,1992.0, ,NG,Gas
52019.0,VA,Hanover,GEN5,Natural Gas Fired Combined Cycle,CT,122.0,OP,1992.0, ,NG,Gas
52019.0,VA,Hanover,GEN6,Natural Gas Fired Combined Cycle,CA,132.0,OP,1992.0, ,NG,Gas
52019.0,VA,Hanover,GEN7,Natural Gas Fired Combustion Turbine,GT,187.0,OP,2001.0, ,NG,Gas
52019.0,VA,Hanover,GEN8,Natural Gas Fired Combustion Turbine,GT,187.0,OP,2018.0, ,NG,Gas
52019.0,VA,Hanover,GEN9,Natural Gas Fired Combustion Turbine,GT,187.0,OP,2018.0, ,NG,Gas
52026.0,MA,Bristol,GEN1,Natural Gas Fired Combined Cycle,CT,41.9,OP,1992.0, ,NG,Gas
52026.0,MA,Bristol,GEN2,Natural Gas Fired Combined Cycle,CA,32.2,OP,1992.0, ,NG,Gas
52026.0,MA,Bristol,GEN3,Natural Gas Fired Combustion Turbine,GT,23.3,OP,2009.0, ,NG,Gas
52087.0,VA,Chesapeake City,GEN1,Natural Gas Fired Combustion Turbine,GT,129.6,SB,1992.0, ,NG,Gas
52087.0,VA,Chesapeake City,GEN2,Natural Gas Fired Combustion Turbine,GT,129.6,SB,1992.0, ,NG,Gas
52087.0,VA,Chesapeake City,GEN3,Natural Gas Fired Combustion Turbine,GT,129.6,SB,1992.0, ,NG,Gas
52088.0,TX,Galveston,GEN1,Natural Gas Fired Combined Cycle,CA,141.0,OP,1987.0, ,NG,Gas
52088.0,TX,Galveston,GEN2,Natural Gas Fired Combined Cycle,CT,103.0,OP,1987.0, ,NG,Gas
52088.0,TX,Galveston,GEN3,Natural Gas Fired Combined Cycle,CT,103.0,OP,1987.0, ,NG,Gas
52088.0,TX,Galveston,GEN4,Natural Gas Fired Combined Cycle,CT,103.0,OP,1987.0, ,NG,Gas
52176.0,TX,Howard,GEN1,Natural Gas Fired Combined Cycle,CT,77.5,OP,1987.0, ,NG,Gas
52176.0,TX,Howard,GEN2,Natural Gas Fired Combined Cycle,CT,77.5,OP,1987.0, ,NG,Gas
52176.0,TX,Howard,GEN3,Natural Gas Fired Combined Cycle,CA,75.0,OP,1988.0, ,NG,Gas
54034.0,NY,Rensselaer,GEN1,Natural Gas Fired Combined Cycle,CT,49.2,OP,1994.0, ,NG,Gas
54034.0,NY,Rensselaer,GEN2,Natural Gas Fired Combined Cycle,CA,39.0,OP,1994.0, ,NG,Gas
54041.0,NY,Niagara,GEN1,Natural Gas Fired Combined Cycle,CT,48.7,OP,1992.0, ,NG,Gas
54041.0,NY,Niagara,GEN2,Natural Gas Fired Combined Cycle,CT,48.7,OP,1992.0, ,NG,Gas
54041.0,NY,Niagara,GEN3,Natural Gas Fired Combined Cycle,CT,48.7,OP,1992.0, ,NG,Gas
54041.0,NY,Niagara,GEN4,Natural Gas Fired Combined Cycle,CA,75.2,OP,1992.0, ,NG,Gas
54076.0,NY,Cattaraugus,GEN1,Natural Gas Fired Combined Cycle,CT,46.0,OP,1994.0, ,NG,Gas
54076.0,NY,Cattaraugus,GEN2,Natural Gas Fired Combined Cycle,CA,44.6,OP,1994.0, ,NG,Gas
54114.0,NY,Queens,GEN1,Natural Gas Fired Combined Cycle,CT,47.1,OP,1994.0, ,NG,Gas
54114.0,NY,Queens,GEN2,Natural Gas Fired Combined Cycle,CT,47.1,OP,1994.0, ,NG,Gas
54114.0,NY,Queens,GEN3,Natural Gas Fired Combined Cycle,CA,27.0,OP,1995.0, ,NG,Gas
54131.0,NY,Niagara,GEN1,Natural Gas Fired Combined Cycle,CT,48.7,OP,1993.0, ,NG,Gas
54131.0,NY,Niagara,GEN2,Natural Gas Fired Combined Cycle,CA,17.0,OP,1993.0, ,NG,Gas
54149.0,NY,Suffolk,GEN1,Natural Gas Fired Combustion Turbine,GT,47.0,OP,1995.0, ,NG,Gas
54271.0,NV,Clark,CTG1,Natural Gas Fired Combined Cycle,CT,45.1,OP,1991.0,2032,NG,Gas
54271.0,NV,Clark,CTG2,Natural Gas Fired Combined Cycle,CT,45.1,OP,1991.0,2032,NG,Gas
54271.0,NV,Clark,STG,Natural Gas Fired Combined Cycle,CA,37.0,OP,1991.0,2032,NG,Gas
54324.0,RI,Providence,GEN1,Natural Gas Fired Combined Cycle,CT,82.8,OP,1991.0, ,NG,Gas
54324.0,RI,Providence,GEN2,Natural Gas Fired Combined Cycle,CT,82.8,OP,1991.0, ,NG,Gas
54324.0,RI,Providence,GEN3,Natural Gas Fired Combined Cycle,CA,88.6,OP,1991.0, ,NG,Gas
54365.0,FL,Polk,APC1,Natural Gas Fired Combined Cycle,CT,60.0,OP,1995.0, ,NG,Gas
54365.0,FL,Polk,APC2,Natural Gas Fired Combined Cycle,CT,60.0,OP,1995.0, ,NG,Gas
54365.0,FL,Polk,APC3,Natural Gas Fired Combined Cycle,CA,37.2,OP,1995.0, ,NG,Gas
54426.0,FL,Polk,GT1,Natural Gas Fired Combined Cycle,CT,82.0,OP,1994.0, ,NG,Gas
54426.0,FL,Polk,ST1,Natural Gas Fired Combined Cycle,CA,45.7,OP,1994.0, ,NG,Gas
54466.0,FL,Orange,GEN1,Natural Gas Fired Combined Cycle,CS,122.4,OP,1993.0, ,NG,Gas
54476.0,WA,Whatcom,GEN1,Natural Gas Fired Combined Cycle,CT,87.8,OP,1993.0, ,NG,Gas
54476.0,WA,Whatcom,GEN2,Natural Gas Fired Combined Cycle,CA,37.7,OP,1993.0, ,NG,Gas
54537.0,WA,Whatcom,CT1A,Natural Gas Fired Combined Cycle,CT,95.9,OP,1994.0, ,NG,Gas
54537.0,WA,Whatcom,CT1B,Natural Gas Fired Combined Cycle,CT,95.9,OP,1994.0, ,NG,Gas
54537.0,WA,Whatcom,ST1,Natural Gas Fired Combined Cycle,CA,93.7,OP,1994.0, ,NG,Gas
54547.0,NY,Oswego,1,Natural Gas Fired Combined Cycle,CT,169.2,OP,1994.0, ,NG,Gas
54547.0,NY,Oswego,2,Natural Gas Fired Combined Cycle,CT,169.2,OP,1994.0, ,NG,Gas
54547.0,NY,Oswego,3,Natural Gas Fired Combined Cycle,CT,169.2,OP,1994.0, ,NG,Gas
54547.0,NY,Oswego,4,Natural Gas Fired Combined Cycle,CT,169.5,OP,1994.0, ,NG,Gas
54547.0,NY,Oswego,5,Natural Gas Fired Combined Cycle,CA,204.5,OP,1994.0, ,NG,Gas
54547.0,NY,Oswego,6,Natural Gas Fired Combined Cycle,CA,204.5,OP,1994.0, ,NG,Gas
54574.0,NY,Clinton,GEN1,Natural Gas Fired Combined Cycle,CT,95.2,OP,1994.0, ,NG,Gas
54574.0,NY,Clinton,GEN2,Natural Gas Fired Combined Cycle,CT,95.2,OP,1994.0, ,NG,Gas
54574.0,NY,Clinton,GEN3,Natural Gas Fired Combined Cycle,CA,95.2,OP,1994.0, ,NG,Gas
54592.0,NY,St Lawrence,GEN1,Natural Gas Fired Combined Cycle,CT,66.5,OP,1992.0, ,NG,Gas
54592.0,NY,St Lawrence,GEN2,Natural Gas Fired Combined Cycle,CA,35.6,OP,1992.0, ,NG,Gas
54592.0,NY,St Lawrence,IC,Petroleum Liquids,IC,2.0,SB,1992.0, ,DFO,Oil
54593.0,NY,Genesee,GEN1,Natural Gas Fired Combined Cycle,CT,47.7,OP,1992.0, ,NG,Gas
54593.0,NY,Genesee,GEN2,Natural Gas Fired Combined Cycle,CA,18.5,OP,1992.0, ,NG,Gas
54593.0,NY,Genesee,GEN3,Petroleum Liquids,IC,1.1,SB,1992.0, ,DFO,Oil
54640.0,NJ,Ocean,GEN1,Natural Gas Fired Combined Cycle,CT,77.9,SB,1994.0, ,NG,Gas
54640.0,NJ,Ocean,GEN2,Natural Gas Fired Combined Cycle,CT,77.9,SB,1994.0, ,NG,Gas
54640.0,NJ,Ocean,GEN3,Natural Gas Fired Combined Cycle,CA,81.0,SB,1994.0, ,NG,Gas
54694.0,AZ,Yuma,GEN1,Natural Gas Fired Combined Cycle,CT,44.1,OP,1994.0, ,NG,Gas
54694.0,AZ,Yuma,GEN2,Natural Gas Fired Combined Cycle,CA,18.5,OP,1994.0, ,NG,Gas
54749.0,CA,San Diego,CTG,Natural Gas Fired Combined Cycle,CT,41.2,OP,1994.0, ,NG,Gas
54749.0,CA,San Diego,STG,Natural Gas Fired Combined Cycle,CA,10.2,OP,1994.0, ,NG,Gas
54761.0,OR,Umatilla,GEN1,Natural Gas Fired Combined Cycle,CA,106.1,OP,1996.0, ,NG,Gas
54761.0,OR,Umatilla,GEN2,Natural Gas Fired Combined Cycle,CT,204.5,OP,1996.0, ,NG,Gas
54761.0,OR,Umatilla,GEN3,Natural Gas Fired Combined Cycle,CA,106.1,OP,1996.0, ,NG,Gas
54761.0,OR,Umatilla,GEN4,Natural Gas Fired Combined Cycle,CT,204.5,OP,1996.0, ,NG,Gas
54768.0,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,46.0,OP,1992.0, ,NG,Gas
54785.0,PA,Philadelphia,GEN1,Natural Gas Steam Turbine,ST,57.6,OP,1997.0, ,NG,Gas
54785.0,PA,Philadelphia,GEN2,Natural Gas Fired Combustion Turbine,GT,135.0,OP,1997.0, ,NG,Gas
54805.0,MA,Worcester,GT-1,Natural Gas Fired Combined Cycle,CT,128.9,OP,1993.0, ,NG,Gas
54805.0,MA,Worcester,ST-1,Natural Gas Fired Combined Cycle,CA,120.4,OP,1993.0, ,NG,Gas
54817.0,TX,Johnson,GT-1,Natural Gas Fired Combined Cycle,CT,178.2,OP,1996.0, ,NG,Gas
54817.0,TX,Johnson,ST-1,Natural Gas Fired Combined Cycle,CA,104.4,OP,1996.0, ,NG,Gas
54832.0,MD,Prince Georges,1,Natural Gas Fired Combined Cycle,CT,98.7,OP,1996.0, ,NG,Gas
54832.0,MD,Prince Georges,2,Natural Gas Fired Combined Cycle,CT,98.7,OP,1996.0, ,NG,Gas
54832.0,MD,Prince Georges,3,Natural Gas Fired Combined Cycle,CA,91.4,OP,1996.0, ,NG,Gas
54844.0,VA,Louisa,GOR1,Natural Gas Fired Combined Cycle,CT,97.2,OP,1994.0, ,NG,Gas
54844.0,VA,Louisa,GOR2,Natural Gas Fired Combined Cycle,CT,97.2,OP,1994.0, ,NG,Gas
54844.0,VA,Louisa,GOR3,Natural Gas Fired Combined Cycle,CA,53.0,OP,1994.0, ,NG,Gas
54844.0,VA,Louisa,GOR4,Natural Gas Fired Combined Cycle,CA,53.0,OP,1994.0, ,NG,Gas
54854.0,NV,Clark,5657,Natural Gas Fired Combustion Turbine,GT,74.0,SB,1991.0, ,NG,Gas
54854.0,NV,Clark,5658,Natural Gas Fired Combustion Turbine,GT,74.0,SB,1991.0, ,NG,Gas
54854.0,NV,Clark,5659,Natural Gas Fired Combustion Turbine,GT,74.0,SB,1991.0, ,NG,Gas
54914.0,NY,Kings,01,Natural Gas Fired Combined Cycle,CT,121.0,OP,1996.0, ,NG,Gas
54914.0,NY,Kings,02,Natural Gas Fired Combined Cycle,CT,121.0,OP,1996.0, ,NG,Gas
54914.0,NY,Kings,03,Natural Gas Fired Combined Cycle,CA,40.0,OP,1996.0, ,NG,Gas
54914.0,NY,Kings,04,Natural Gas Fired Combined Cycle,CA,40.0,OP,1996.0, ,NG,Gas
54915.0,MI,Mason,G001,Natural Gas Fired Combined Cycle,CA,58.0,OP,1995.0, ,NG,Gas
54915.0,MI,Mason,G101,Natural Gas Fired Combined Cycle,CT,80.1,OP,1995.0, ,NG,Gas
55010.0,MN,Washington,CTG1,Natural Gas Fired Combined Cycle,CT,177.3,OP,1997.0, ,NG,Gas
55010.0,MN,Washington,STG1,Natural Gas Fired Combined Cycle,CA,106.2,OP,1997.0, ,NG,Gas
55011.0,WI,Jefferson,CTG1,Natural Gas Fired Combined Cycle,CT,177.3,OP,1997.0, ,NG,Gas
55011.0,WI,Jefferson,STG1,Natural Gas Fired Combined Cycle,CA,106.2,OP,1997.0, ,NG,Gas
55015.0,TX,Brazoria,GEN1,Natural Gas Fired Combustion Turbine,GT,143.0,OP,1997.0, ,NG,Gas
55015.0,TX,Brazoria,GEN2,Natural Gas Fired Combustion Turbine,GT,143.0,OP,1997.0, ,NG,Gas
55015.0,TX,Brazoria,GEN3,Natural Gas Fired Combustion Turbine,GT,143.0,OP,1997.0, ,NG,Gas
55015.0,TX,Brazoria,GEN4,Natural Gas Fired Combustion Turbine,GT,143.0,OP,2000.0, ,NG,Gas
55026.0,MA,Bristol,UNT1,Natural Gas Fired Combined Cycle,CS,200.0,OP,1999.0, ,NG,Gas
55029.0,WI,Brown,CT01,Natural Gas Fired Combustion Turbine,GT,192.3,OP,1999.0, ,NG,Gas
55031.0,ME,Franklin,CT01,Natural Gas Fired Combustion Turbine,GT,54.5,OS,1999.0, ,NG,Gas
55031.0,ME,Franklin,CT02,Natural Gas Fired Combustion Turbine,GT,54.5,OS,1999.0, ,NG,Gas
55031.0,ME,Franklin,CT03,Natural Gas Fired Combustion Turbine,GT,54.5,OS,2000.0, ,NG,Gas
55039.0,NM,Bernalillo,GT1,Natural Gas Fired Combustion Turbine,GT,150.0,OP,2000.0, ,NG,Gas
55040.0,GA,Houston,CT1,Natural Gas Fired Combined Cycle,CT,106.5,OP,1997.0, ,NG,Gas
55040.0,GA,Houston,CT2,Natural Gas Fired Combined Cycle,CT,106.5,OP,1998.0, ,NG,Gas
55040.0,GA,Houston,ST1,Natural Gas Fired Combined Cycle,CA,110.0,OP,1997.0, ,NG,Gas
55041.0,MA,Hampden,GEN2,Natural Gas Fired Combined Cycle,CS,289.0,OP,1999.0, ,NG,Gas
55042.0,CT,Fairfield,GEN1,Natural Gas Fired Combined Cycle,CT,170.0,OP,1998.0, ,NG,Gas
55042.0,CT,Fairfield,GEN2,Natural Gas Fired Combined Cycle,CT,170.0,OP,1998.0, ,NG,Gas
55042.0,CT,Fairfield,GEN3,Natural Gas Fired Combined Cycle,CA,180.0,OP,1999.0, ,NG,Gas
55043.0,SC,Cherokee,GT1,Natural Gas Fired Combined Cycle,CT,60.0,OP,1998.0, ,NG,Gas
55043.0,SC,Cherokee,ST1,Natural Gas Fired Combined Cycle,CA,41.2,OP,1998.0, ,NG,Gas
55047.0,TX,Harris,CTG1,Natural Gas Fired Combined Cycle,CT,175.0,OP,1998.0, ,NG,Gas
55047.0,TX,Harris,CTG2,Natural Gas Fired Combined Cycle,CT,185.0,OP,2000.0, ,NG,Gas
55047.0,TX,Harris,CTG3,Natural Gas Fired Combined Cycle,CT,185.0,OP,2000.0, ,NG,Gas
55047.0,TX,Harris,STG1,Natural Gas Fired Combined Cycle,CA,85.0,OP,1998.0, ,NG,Gas
55047.0,TX,Harris,STG2,Natural Gas Fired Combined Cycle,CA,185.0,OP,2000.0, ,NG,Gas
55048.0,RI,Newport,UNT1,Natural Gas Fired Combined Cycle,CT,196.9,OP,2000.0, ,NG,Gas
55048.0,RI,Newport,UNT2,Natural Gas Fired Combined Cycle,CA,93.2,OP,2000.0, ,NG,Gas
55061.0,GA,Heard,GTG1,Natural Gas Fired Combustion Turbine,GT,183.2,OP,2001.0, ,NG,Gas
55061.0,GA,Heard,GTG2,Natural Gas Fired Combustion Turbine,GT,183.2,OP,2001.0, ,NG,Gas
55061.0,GA,Heard,GTG3,Natural Gas Fired Combustion Turbine,GT,183.2,OP,2001.0, ,NG,Gas
55061.0,GA,Heard,GTG4,Natural Gas Fired Combustion Turbine,GT,183.2,OP,2002.0, ,NG,Gas
55061.0,GA,Heard,GTG5,Natural Gas Fired Combustion Turbine,GT,183.2,OP,2002.0, ,NG,Gas
55061.0,GA,Heard,GTG6,Natural Gas Fired Combustion Turbine,GT,183.2,OP,2002.0, ,NG,Gas
55062.0,TX,Grimes,GTG1,Natural Gas Fired Combined Cycle,CT,183.2,OP,2000.0, ,NG,Gas
55062.0,TX,Grimes,GTG2,Natural Gas Fired Combined Cycle,CT,183.2,OP,2000.0, ,NG,Gas
55062.0,TX,Grimes,GTG3,Natural Gas Fired Combined Cycle,CT,183.2,OP,2000.0, ,NG,Gas
55062.0,TX,Grimes,STG1,Natural Gas Fired Combined Cycle,CA,390.1,OP,2000.0, ,NG,Gas
55063.0,MS,Panola,CTG1,Natural Gas Fired Combined Cycle,CT,184.5,OP,2000.0, ,NG,Gas
55063.0,MS,Panola,CTG2,Natural Gas Fired Combined Cycle,CT,184.5,OP,2000.0, ,NG,Gas
55063.0,MS,Panola,CTG3,Natural Gas Fired Combined Cycle,CT,184.5,OP,2000.0, ,NG,Gas
55063.0,MS,Panola,STG1,Natural Gas Fired Combined Cycle,CA,112.5,OP,2000.0, ,NG,Gas
55063.0,MS,Panola,STG2,Natural Gas Fired Combined Cycle,CA,112.5,OP,2000.0, ,NG,Gas
55063.0,MS,Panola,STG3,Natural Gas Fired Combined Cycle,CA,112.5,OP,2000.0, ,NG,Gas
55064.0,TX,Hutchinson,UNT1,Natural Gas Fired Combustion Turbine,GT,126.9,OP,1999.0, ,NG,Gas
55064.0,TX,Hutchinson,UNT2B,Natural Gas Fired Combustion Turbine,GT,117.0,OP,2005.0, ,NG,Gas
55065.0,TX,Yoakum,GEN1,Natural Gas Fired Combined Cycle,CT,174.2,OP,1999.0, ,NG,Gas
55065.0,TX,Yoakum,GEN2,Natural Gas Fired Combined Cycle,CT,174.2,OP,1999.0, ,NG,Gas
55065.0,TX,Yoakum,GEN3,Natural Gas Fired Combined Cycle,CA,172.6,OP,2000.0, ,NG,Gas
55068.0,ME,Penobscot,GEN1,Natural Gas Fired Combined Cycle,CT,177.8,OP,2000.0, ,NG,Gas
55068.0,ME,Penobscot,GEN2,Natural Gas Fired Combined Cycle,CT,177.8,OP,2000.0, ,NG,Gas
55068.0,ME,Penobscot,GEN3,Natural Gas Fired Combined Cycle,CA,194.6,OP,2000.0, ,NG,Gas
55075.0,AR,Jefferson,CT01,Natural Gas Fired Combined Cycle,CT,180.0,OP,2001.0, ,NG,Gas
55075.0,AR,Jefferson,ST01,Natural Gas Fired Combined Cycle,CA,50.4,OP,2001.0, ,NG,Gas
55077.0,NV,Clark,ED01,Natural Gas Fired Combined Cycle,CT,170.9,OP,2000.0,2027,NG,Gas
55077.0,NV,Clark,ED02,Natural Gas Fired Combined Cycle,CT,170.9,OP,2000.0,2027,NG,Gas
55077.0,NV,Clark,ED03,Natural Gas Fired Combined Cycle,CA,195.5,OP,2000.0,2027,NG,Gas
55079.0,MA,Worcester,CT01,Natural Gas Fired Combined Cycle,CT,295.2,OP,2001.0, ,NG,Gas
55079.0,MA,Worcester,ST01,Natural Gas Fired Combined Cycle,CA,132.3,OP,2001.0, ,NG,Gas
55081.0,TN,Haywood,1,Natural Gas Fired Combustion Turbine,GT,112.0,OP,1999.0, ,NG,Gas
55081.0,TN,Haywood,2,Natural Gas Fired Combustion Turbine,GT,112.0,OP,1999.0, ,NG,Gas
55081.0,TN,Haywood,3,Natural Gas Fired Combustion Turbine,GT,118.0,OP,1999.0, ,NG,Gas
55081.0,TN,Haywood,4,Natural Gas Fired Combustion Turbine,GT,118.0,OP,1999.0, ,NG,Gas
55086.0,TX,San Patricio,GT1A,Natural Gas Fired Combined Cycle,CT,166.0,OP,2000.0, ,NG,Gas
55086.0,TX,San Patricio,GT1B,Natural Gas Fired Combined Cycle,CT,166.0,OP,2000.0, ,NG,Gas
55086.0,TX,San Patricio,STG,Natural Gas Fired Combined Cycle,CA,100.0,OP,2000.0, ,NG,Gas
55087.0,MI,Ottawa,1A,Natural Gas Fired Combustion Turbine,GT,188.7,OP,2001.0, ,NG,Gas
55087.0,MI,Ottawa,1B,Natural Gas Fired Combustion Turbine,GT,188.7,OP,2001.0, ,NG,Gas
55087.0,MI,Ottawa,2A,Natural Gas Fired Combined Cycle,CT,188.7,OP,2002.0, ,NG,Gas
55087.0,MI,Ottawa,2B,Natural Gas Fired Combined Cycle,CT,188.7,OP,2002.0, ,NG,Gas
55087.0,MI,Ottawa,2C,Natural Gas Fired Combined Cycle,CA,213.4,OP,2002.0, ,NG,Gas
55088.0,MI,Wayne,GT 1,Natural Gas Fired Combined Cycle,CT,157.3,OP,2001.0, ,NG,Gas
55088.0,MI,Wayne,GT2,Natural Gas Fired Combined Cycle,CT,157.3,OP,2001.0, ,NG,Gas
55088.0,MI,Wayne,GTP1,Natural Gas Fired Combustion Turbine,GT,195.3,OP,1999.0, ,NG,Gas
55089.0,LA,St Charles,CT1,Natural Gas Fired Combined Cycle,CT,178.5,OP,2002.0, ,NG,Gas
55089.0,LA,St Charles,CT2,Natural Gas Fired Combined Cycle,CT,178.5,OP,2002.0, ,NG,Gas
55089.0,LA,St Charles,CT3,Natural Gas Fired Combined Cycle,CT,178.5,OP,2002.0, ,NG,Gas
55089.0,LA,St Charles,ST1,Natural Gas Fired Combined Cycle,CA,358.7,OP,2002.0, ,NG,Gas
55091.0,TX,Ellis,STK1,Natural Gas Fired Combined Cycle,CS,289.0,OP,2000.0, ,NG,Gas
55091.0,TX,Ellis,STK2,Natural Gas Fired Combined Cycle,CS,289.0,OP,2000.0, ,NG,Gas
55091.0,TX,Ellis,STK3,Natural Gas Fired Combined Cycle,CS,289.0,OP,2000.0, ,NG,Gas
55091.0,TX,Ellis,STK4,Natural Gas Fired Combined Cycle,CS,289.0,OP,2000.0, ,NG,Gas
55091.0,TX,Ellis,STK5,Natural Gas Fired Combined Cycle,CS,289.0,OP,2001.0, ,NG,Gas
55091.0,TX,Ellis,STK6,Natural Gas Fired Combined Cycle,CS,289.0,OP,2001.0, ,NG,Gas
55097.0,TX,Lamar,CTG1,Natural Gas Fired Combined Cycle,CT,176.0,OP,2000.0, ,NG,Gas
55097.0,TX,Lamar,CTG2,Natural Gas Fired Combined Cycle,CT,176.0,OP,2000.0, ,NG,Gas
55097.0,TX,Lamar,CTG3,Natural Gas Fired Combined Cycle,CT,176.0,OP,2000.0, ,NG,Gas
55097.0,TX,Lamar,CTG4,Natural Gas Fired Combined Cycle,CT,176.0,OP,2000.0, ,NG,Gas
55097.0,TX,Lamar,STG1,Natural Gas Fired Combined Cycle,CA,204.3,OP,2000.0, ,NG,Gas
55097.0,TX,Lamar,STG2,Natural Gas Fired Combined Cycle,CA,204.3,OP,2000.0, ,NG,Gas
55098.0,TX,Hidalgo,GEN1,Natural Gas Fired Combined Cycle,CT,172.0,OP,1999.0, ,NG,Gas
55098.0,TX,Hidalgo,GEN2,Natural Gas Fired Combined Cycle,CT,172.0,OP,1999.0, ,NG,Gas
55098.0,TX,Hidalgo,GEN3,Natural Gas Fired Combined Cycle,CA,185.0,OP,2000.0, ,NG,Gas
55100.0,ME,Oxford,UNT1,Natural Gas Fired Combined Cycle,CT,179.4,OP,2000.0, ,NG,Gas
55100.0,ME,Oxford,UNT2,Natural Gas Fired Combined Cycle,CA,95.1,OP,2000.0, ,NG,Gas
55101.0,MI,Kalamazoo,0001,Natural Gas Fired Combustion Turbine,GT,77.4,OP,1999.0, ,NG,Gas
55102.0,MI,Otsego,001,Natural Gas Fired Combustion Turbine,GT,42.9,OP,1999.0, ,NG,Gas
55102.0,MI,Otsego,002,Natural Gas Fired Combustion Turbine,GT,42.4,OP,1999.0, ,NG,Gas
