facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
55242,-754.7031055824324,67007.53139721346,Gas to NGCC,Gas,NGCC,274.5,1171577.99,50944243.221208505,50877235.68981129
56604,-753.6304394205349,41611.93436555401,Gas to NGCC,Gas,NGCC,173.0,129398.88,50985855.15557406,50944243.221208505
58325,-751.3269856083967,69693.3626135169,Gas to NGCC,Gas,NGCC,122.0,215170.77,51055548.518187575,50985855.15557406
10190,-749.6213648283247,14110.693440253704,Gas to NGCC,Gas,NGCC,72.0,93552.14,51069659.211627826,51055548.518187575
55065,-743.1779107226691,170176.04746863188,Gas to NGCC,Gas,NGCC,521.0,2135785.83,51239835.25909646,51069659.211627826
4078,-743.1693033897498,1677451.996575125,Coal to NGCC,Coal,NGCC,945.5,3804524.77,52917287.25567158,51239835.25909646
55402,-742.4054969470621,384823.5444625785,Gas to NGCC,Gas,NGCC,782.0,1523848.92,53302110.80013416,52917287.25567158
7829,-739.6250794005942,58252.295645578,Gas to NGCC,Gas,NGCC,242.0,156370.18,53360363.09577974,53302110.80013416
55011,-738.9523866030405,58317.7820467937,Gas to NGCC,Gas,NGCC,283.5,669281.87,53418680.877826534,53360363.09577974
643,-738.4441926813306,160944.3597428978,Gas to NGCC,Gas,NGCC,661.5,4271967.21,53579625.23756943,53418680.877826534
55645,-738.0448515528417,125296.81904093301,Gas to NGCC,Gas,NGCC,397.8,427745.12,53704922.05661036,53579625.23756943
55718,-735.0037049261404,183828.8323335012,Gas to NGCC,Gas,NGCC,357.6,590858.34,53888750.88894386,53704922.05661036
10650,-732.0428753972509,3277.7205000391004,Gas to NGCC,Gas,NGCC,46.0,26068.45,53892028.609443896,53888750.88894386
2869,-728.412216853528,341451.8164776317,Gas to NGCC,Gas,NGCC,555.6,1111697.3,54233480.42592153,53892028.609443896
7097,-698.5334258941591,3750705.042681318,Coal to NGCC,Coal,NGCC,1488.5,5409990.16,57984185.46860285,54233480.42592153
54131,-696.4463143572265,17082.869704212695,Gas to NGCC,Gas,NGCC,65.7,50984.23,58001268.33830706,57984185.46860285
55477,-690.5275223155747,4947.712625201699,Gas to NGCC,Gas,NGCC,40.0,19912.8,58006216.05093226,58001268.33830706
55328,-683.0927346497919,208185.8006160329,Gas to NGCC,Gas,NGCC,689.4,4017063.53,58214401.85154829,58006216.05093226
55103,-682.5857992765924,131148.2976330514,Gas to NGCC,Gas,NGCC,501.5,2986868.27,58345550.14918134,58214401.85154829
976,-680.7573802653023,780828.1517143364,Gas to NGCC,Gas,NGCC,249.0,767181.57,59126378.30089568,58345550.14918134
55516,-676.3101633324828,229769.05921974382,Gas to NGCC,Gas,NGCC,714.9000000000001,5576566.16,59356147.360115424,59126378.30089568
55223,-673.3955346295535,94632.89932513976,Gas to NGCC,Gas,NGCC,418.0,1475763.39,59450780.25944056,59356147.360115424
2539,-659.3692382105754,862672.6417594315,Gas to NGCC,Gas,NGCC,893.1000000000001,4177827.24,60313452.9012,59450780.25944056
7869,-653.2917488885673,31318.18185700631,Gas to NGCC,Gas,NGCC,122.0,162159.43,60344771.083057,60313452.9012
7846,-643.7691404601474,640334.8382745408,Gas to NGCC,Gas,NGCC,783.1,3307524.31,60985105.92133154,60344771.083057
7913,-640.3585394445056,24122.412528880006,Gas to NGCC,Gas,NGCC,94.0,108070.81,61009228.33386042,60985105.92133154
675,-638.2568504466412,64670.006986079796,Gas to NGCC,Gas,NGCC,133.6,171090.16,61073898.3408465,61009228.33386042
