State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
TX,4939,1608944.89,3.987,789696.177,234.474,13288085.501,Natural Gas Steam Turbine,Oil/Gas steam,1974.0,50.0,5770.2733830784955,1082.2,Gas,NG,27.6064,-97.3117,0.42972973,1592.125,427.4070379162487,1010.5644280442804,311.30425083197895,1222384128.4404712,1788981454.7002995,366093798.9784072,6244589855.167548,0.0,12668344.603837613,17341285.58523985,4274207.363923071,0.0,0.0,3378784.269,0.0,0.0,0.0,35871426.32255,0.0,366855259.8565071,536899360.170735,109870074.90634307,0.0,716400.2894228919,542273.4762074631,174126.81321542885,366855259.8565071,12668344.603837613,0.0,0.0,536899360.170735,17341285.58523985,0.0,0.0,109870074.90634307,4274207.363923071,3378784.269,35871426.32255,379523604.46034473,554240645.7559749,153394492.86181614,529.7647279931674,773.6465966568112,880.9355091799516
OK,4940,1265950.59,4.562,901908.475,1805.095,15184987.933,Natural Gas Steam Turbine,Oil/Gas steam,1974.0,50.0,5647.540028503997,1121.7,Gas,NG,35.9978,-95.9567,0.40473846,1564.0,357.05752412892525,809.4313235294118,244.94052124448575,1021184519.0087261,1444134389.8568292,288050052.98351526,6334845649.972934,0.0,10583185.015181344,13889841.511764707,3363033.3566867895,0.0,0.0,2658496.239,0.0,0.0,0.0,28224368.40405,0.0,306472330.0688965,433405739.2699905,86448011.3741057,0.0,818197.5693203325,426671.809216653,391525.7601036795,306472330.0688965,10583185.015181344,0.0,0.0,433405739.2699905,13889841.511764707,0.0,0.0,86448011.3741057,3363033.3566867895,2658496.239,28224368.40405,317055515.08407784,447295580.7817552,120693909.37384248,387.50483620655615,546.6840743041056,308.2655642936027
NJ,5083,68600.04,0.205,40609.371,7.728,682379.897,Natural Gas Fired Combustion Turbine,Combustion turbine,2009.0,15.0,1728.6184208782042,231.20000000000002,Gas,NG,39.3757,-74.9654,0.2672426,1471.958,29.303168087420886,46.604617547444576,13.272974228000928,83807060.73002374,89812500.29131445,15609017.692129092,399656578.90704083,20456778890.313324,868545.9021111551,799735.2371141489,182237.93615045276,0.0,0.0,144060.084,0.0,0.0,0.0,1529437.8917999999,0.0,25151718.127384197,26954037.90522737,4684493.285147965,6139376944.633222,36840.200047823695,23120.731101467994,13719.4689463557,-6114225226.505837,868545.9021111551,0.0,0.0,-6112422906.727994,799735.2371141489,0.0,0.0,-6134692451.348074,182237.93615045276,144060.084,1529437.8917999999,-6113356680.603726,-6111623171.49088,-6132836715.436124,-165942.5484299146,-165895.49360636328,-447017.06308138027
AL,6002,16992704.5,777.201,18109178.3,5678.36,172665705.425,Conventional Steam Coal,Coal,1978.0,46.0,13174.352665495022,2822.0,Coal,SUB,33.6319,-87.0597,0.17591275,1507.752,11027.093843496237,11270.225493510748,3287.8075419859147,31537488392.39924,24721932023.3477,3866461669.3754354,37178023222.026955,0.0,326843061.5212285,193397069.46864447,45141597.55146661,0.0,0.0,35684679.45,0.0,0.0,0.0,378852346.82750005,0.0,9464859065.354456,7419411448.143482,1160381395.2113383,0.0,16428369.48333201,5727165.048755149,10701204.434576862,9464859065.354456,326843061.5212285,0.0,0.0,7419411448.143482,193397069.46864447,0.0,0.0,1160381395.2113383,45141597.55146661,35684679.45,378852346.82750005,9791702126.875685,7612808517.612126,1620060019.0403051,596.0239777179473,463.39404073763825,151.3904373049541
WV,6004,5114154.79,6987.502,5007567.61,4560.56,48806715.5,Conventional Steam Coal,Coal,1979.0,45.0,6587.176332747511,1368.0,Coal,BIT,39.366667,-81.294444,0.25088465,1336.45,2326.996212594071,3826.671388266818,989.504448185125,6655209168.019043,7314191284.207035,1163657231.065707,9011257223.198595,0.0,68972167.74128826,65665681.0226586,13585896.073581766,0.0,0.0,10739725.059,0.0,0.0,0.0,114020081.04304999,0.0,1997325089.4936934,2195095209.2541366,349230463.61142504,0.0,4542788.720007567,1723657.853710793,2819130.866296774,1997325089.4936934,68972167.74128826,0.0,0.0,2195095209.2541366,65665681.0226586,0.0,0.0,349230463.61142504,13585896.073581766,10739725.059,114020081.04304999,2066297257.2349815,2260760890.2767954,487576165.7870568,454.8521590129201,497.6592638613908,172.95265417300035
AR,6009,3754794.85,9517.233,4349899.839,3185.997,41492240.32,Conventional Steam Coal,Coal,1980.0,44.0,6587.176332747511,1800.0,Coal,SUB,34.4228,-92.1406,0.25288048,1518.344,1694.9885580742805,2472.9539975723324,726.4907611639967,4847667276.092442,4872418669.737339,854353135.1288601,11856917398.94552,0.0,50239460.86132167,42435890.59834122,9974718.150781674,0.0,0.0,7885069.1850000005,0.0,0.0,0.0,83713151.18075,0.0,1454855472.0991573,1462283725.4085276,256403804.74899378,0.0,3946162.580473263,1265503.6654209949,2680658.9150522677,1454855472.0991573,50239460.86132167,0.0,0.0,1462283725.4085276,42435890.59834122,0.0,0.0,256403804.74899378,9974718.150781674,7885069.1850000005,83713151.18075,1505094932.960479,1504719616.0068688,357976743.26552546,381.40722848270815,381.31211913382646,133.5405788686643
IL,6017,3375064.06,7421.618,3794291.578,2090.753,36177452.825,Conventional Steam Coal,Coal,1977.0,47.0,3293.5881663737555,617.4,Coal,SUB,38.9361,-88.2781,0.4136327,1442.738,931.4575342366809,2339.3464185377497,653.019127776488,2663968547.9169073,4097144255.1310124,767950494.2651498,2033461333.9191566,0.0,27608401.31477522,40143184.54210779,8965952.62437118,0.0,0.0,7087634.526000001,0.0,0.0,0.0,75247053.21769999,0.0,799495715.9190668,1229612595.104044,230473115.2636971,0.0,3442123.2669004565,1137520.453071002,2304602.8138294546,799495715.9190668,27608401.31477522,0.0,0.0,1229612595.104044,40143184.54210779,0.0,0.0,230473115.2636971,8965952.62437118,7087634.526000001,75247053.21769999,827104117.233842,1269755779.6461518,321773755.6317682,240.28893014590614,368.88736433588974,139.62221763371505
KY,6018,2456362.62,1562.314,2727244.902,1410.015,26581377.568,Conventional Steam Coal,Coal,1981.0,43.0,3293.5881663737555,772.0,Coal,BIT,38.9036,-84.8514,0.24076839,1405.847,1164.6324952989357,1747.2474172538502,475.2655792895287,3330848936.5549564,3417464221.601364,558912321.2444857,2542650064.440539,0.0,34519707.16066046,29982765.68007607,6525396.4036452295,0.0,0.0,5158361.502,0.0,0.0,0.0,54764604.612900004,0.0,999636222.1436894,1025630729.2417033,167737718.50976273,0.0,2474114.848247399,827884.3514481541,1646230.496799245,999636222.1436894,34519707.16066046,0.0,0.0,1025630729.2417033,29982765.68007607,0.0,0.0,167737718.50976273,6525396.4036452295,5158361.502,54764604.612900004,1034155929.3043499,1055613494.9217794,234186081.02830797,417.99026833249883,426.6630935380989,142.25594865581363
CO,6021,5241766.02,2005.108,5803629.565,5051.286,55335925.289,Conventional Steam Coal,Coal,1984.0,40.0,9880.764499121266,1427.6,Coal,SUB,40.4627,-107.5912,0.1445371,1645.816,4139.941269871753,3184.9039579633636,1014.1951126073833,11840232031.833214,7766376178.773227,1192693452.4262826,14105779398.945518,0.0,122707859.23899877,54652951.91865132,13924898.896099374,0.0,0.0,11007708.641999999,0.0,0.0,0.0,116865173.41589999,0.0,3553425881.225391,2330802474.376195,357944656.0527774,0.0,5264963.945835656,1766667.5215529338,3498296.4242827217,3553425881.225391,122707859.23899877,0.0,0.0,2330802474.376195,54652951.91865132,0.0,0.0,357944656.0527774,13924898.896099374,11007708.641999999,116865173.41589999,3676133740.46439,2385455426.294846,499742437.0067768,698.2258147032597,453.08105636347835,142.8530851582259
ND,6030,7778728.24,5546.22,8440756.801,4901.334,77530576.322,Conventional Steam Coal,Coal,1979.0,45.0,6587.176332747511,1215.6,Coal,RC,47.377743,-101.157058,0.44332907,1489.49,2002.9877824806476,5222.410550591211,1505.0553827103167,5728545057.894652,9088327167.506327,1769945130.0673325,8007371550.087873,0.0,59368557.872726396,89616565.04814517,20664410.40461265,0.0,0.0,16335329.304000001,0.0,0.0,0.0,173426746.1108,0.0,1719219709.1881626,2727539197.478098,531186282.2131132,0.0,7657325.426288146,2621716.896206408,5035608.530081738,1719219709.1881626,59368557.872726396,0.0,0.0,2727539197.478098,89616565.04814517,0.0,0.0,531186282.2131132,20664410.40461265,16335329.304000001,173426746.1108,1778588267.060889,2817155762.526243,741612768.0325259,232.2727803829348,367.90336125127266,147.27371351491615
MI,6034,6504592.81,16792.964,6359382.314,6586.382,61448139.569,Conventional Steam Coal,Coal,1984.0,40.0,8520.46053672761,1664.4,Coal,SUB,42.7756,-82.495,0.38702556,1342.294,1918.5642581524432,4845.878082602588,1258.5312301679437,5487093778.315988,8478777428.320709,1480032726.677502,14181454517.329435,0.0,56866244.61163842,83155267.8974604,17279633.79020587,0.0,0.0,13659644.901,0.0,0.0,0.0,145019896.69895,0.0,1646756667.619122,2544604453.1848307,444179352.38910556,0.0,5769134.3367113955,2192286.495526127,3576847.8411852685,1646756667.619122,56866244.61163842,0.0,0.0,2544604453.1848307,83155267.8974604,0.0,0.0,444179352.38910556,17279633.79020587,13659644.901,145019896.69895,1703622912.2307603,2627759721.082291,620138527.7792615,295.29957404352695,455.48596508851693,173.3757082531542
MI,6035,1100721.93,4.049,680404.629,714.123,11469987.934,Natural Gas Steam Turbine,Oil/Gas steam,1979.0,45.0,4014.610507436456,1071.3,Gas,NG,43.1056,-82.6964,0.42229772,1359.826,297.54646396585315,809.4578936461007,212.97150568841423,850982886.9423399,1398825435.541534,250454490.68957514,4300852236.616674,0.0,8819277.191947887,13890297.454967089,2924098.7731019277,0.0,0.0,2311516.053,0.0,0.0,0.0,24540595.429349996,0.0,255392344.23876595,419807862.9376378,75165036.19968894,0.0,617252.6692379762,370983.6869048309,246268.98233314528,255392344.23876595,8819277.191947887,0.0,0.0,419807862.9376378,13890297.454967089,0.0,0.0,75165036.19968894,2924098.7731019277,2311516.053,24540595.429349996,264211621.43071383,433698160.3926049,104941246.45514086,428.04451823091176,702.6266260266207,426.1244979409526
KY,6041,8375444.57,4084.035,8108282.716,3027.756,79028123.801,Conventional Steam Coal,Coal,1981.0,43.0,11441.653764748608,1608.5,Coal,BIT,38.7,-83.8181,0.23523347,1379.914,4064.4766557615794,6069.541240660265,1620.510132729665,11624403235.478117,11885826928.166388,1905719916.090086,18403900080.598133,0.0,120471088.07677323,104153327.68973015,22249604.1223783,0.0,0.0,17588433.597000003,0.0,0.0,0.0,186730536.68815,0.0,3488652519.6206536,3567109572.9171157,571934270.7131656,0.0,7355710.023229645,2822832.198905719,4532877.824323926,3488652519.6206536,120471088.07677323,0.0,0.0,3567109572.9171157,104153327.68973015,0.0,0.0,571934270.7131656,22249604.1223783,17588433.597000003,186730536.68815,3609123607.697427,3671262900.606846,798502845.1206939,490.6560476554488,499.1038103749117,176.15803382915792
FL,6042,6747495.01,19.569,2667977.646,202.983,44886988.827,Natural Gas Steam Turbine,Oil/Gas steam,1976.0,48.0,8777.757527317923,2951.1999999999994,Gas,NG,27.6058,-82.3456,0.2678351,1638.146,2875.8812722632383,4118.982695125939,1305.5287922761397,8225020438.672861,8155708472.006948,1535301859.7167401,25904918014.620647,0.0,85241120.90988238,70681743.04836112,17924910.317951396,0.0,0.0,14169739.521,0.0,0.0,0.0,150435401.24795,0.0,2468448289.003908,2447646759.4758463,460766423.2544821,0.0,2420348.500393216,2274153.451436867,146195.04895634903,2468448289.003908,85241120.90988238,0.0,0.0,2447646759.4758463,70681743.04836112,0.0,0.0,460766423.2544821,17924910.317951396,14169739.521,150435401.24795,2553689409.9137907,2518328502.5242076,643296474.3413835,1055.0916157317477,1040.4817744696986,4400.261697873634
FL,6043,8639569.81,18.256,3615411.096,480.486,60831397.905,Natural Gas Fired Combined Cycle,Combined cycle,2005.0,19.0,10082.269046581941,2448.4999999999995,Gas,NG,27.0536,-80.5628,0.21766438,1611.848,4531.06865867854,5360.039960100752,1671.6140023991952,12958856363.820625,11214012180.138935,1965818066.8214536,24686435760.555878,442420524400.0692,134300875.04323193,91978285.71532892,22951260.252940953,0.0,0.0,18143096.601000004,0.0,0.0,0.0,192619208.91395003,0.0,3889141316.6970634,3365488193.6560163,589970600.0391849,132776835585.80627,3279845.630501431,2911852.098182027,367993.5323194037,-128887694269.1092,134300875.04323193,0.0,0.0,-129411347392.15025,91978285.71532892,0.0,0.0,-132186864985.76709,22951260.252940953,18143096.601000004,192619208.91395003,-128753393394.06598,-129319369106.43492,-131953151419.99919,-39255.93088793689,-39428.49258020239,-358574.6482779733
FL,6046,103523.3,1.173,86945.0,53.603,1430473.344,Petroleum Liquids,Combustion turbine - aeroderivative,1992.0,32.0,2283.3699472759226,748.0,Oil,DFO,28.903863,-81.332329,0.14912735,1593.951,79.24588123436867,64.94760300994506,20.030047983902175,226643220.3302944,154429490.65898937,23555336.429068957,1707960720.56239,0.0,2348847.9197866875,1114500.8676506572,275012.55881897686,0.0,0.0,217398.93000000002,0.0,0.0,0.0,2308051.9735,0.0,68018927.56498992,46346536.744951315,7069299.138985317,0.0,78875.1737415,34891.15140511,43984.02233638999,68018927.56498992,2348847.9197866875,0.0,0.0,46346536.744951315,1114500.8676506572,0.0,0.0,7069299.138985317,275012.55881897686,217398.93000000002,2308051.9735,70367775.48477662,47461037.61260197,9869762.601304295,892.1409886892302,601.7233986469238,224.3942703971071
LA,6055,2465494.23,3686.168,2308027.93,1388.784,26583828.215,Conventional Steam Coal,Coal,1981.0,43.0,8668.502636203866,1902.9,Coal,SUB,30.7261,-91.3692,0.2941436,1546.834,956.8426200792597,1593.897118181164,477.0323949384723,2736569893.426683,3037077103.626721,560990096.4476434,16495293666.432339,0.0,28360815.25914926,27351274.547988772,6549654.782505225,0.0,0.0,5177537.883,0.0,0.0,0.0,54968193.85785,0.0,821284435.8911601,911471021.3692762,168361289.07513836,0.0,2093807.625268671,830962.0391482409,1262845.58612043,821284435.8911601,28360815.25914926,0.0,0.0,911471021.3692762,27351274.547988772,0.0,0.0,168361289.07513836,6549654.782505225,5177537.883,54968193.85785,849645251.1503094,938822295.9172649,235056675.59849358,405.78954861781324,448.3803977917017,186.13255506606146
MN,6058,32474.58,1.136,22308.155,40.63,444129.557,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,1350.8869872562254,84.9,Gas,NG,44.0322,-92.4908,0.35496593,1433.241,10.443661264405232,22.658143851816394,6.283294636638032,29868871.216198966,40767062.18090693,7389154.492686326,114690305.21805355,935564053.6723292,309550.1198769711,388813.74849716935,86269.63536104019,0.0,0.0,68196.618,0.0,0.0,0.0,724020.7611000001,0.0,8964082.776188334,12234788.428612454,2217592.7586631207,280776382.83822316,20237.6169012285,10945.125277086001,9292.491624142498,-271812300.06203485,309550.1198769711,0.0,0.0,-268541594.4096107,388813.74849716935,0.0,0.0,-278558790.07956004,86269.63536104019,68196.618,724020.7611000001,-271502749.94215786,-268152780.66111353,-277680303.06509906,-13415.74708461235,-13250.215278303625,-29882.222583194754
MS,6061,3423953.45,5.616,1112468.211,172.081,18719080.685,Natural Gas Fired Combined Cycle,Combined cycle,2023.0,1.0,2418.5876317249026,558.0,Gas,NG,31.2186,-89.394,0.17765449,1547.199,2200.1260713946467,2213.001369694194,662.4784169181953,6292360564.188689,4880922049.719914,779074618.2957977,1349571898.5024955,2719901919129.9443,65211736.75613733,37975103.50395238,9095828.664286822,0.0,0.0,7190302.245000001,0.0,0.0,0.0,76337042.16775,0.0,1888428944.8614967,1464835713.4461555,233811626.71602252,816282134323.5564,1009214.1402555716,1153997.971741615,-144783.83148604352,-814393705378.695,65211736.75613733,0.0,0.0,-814817298610.1102,37975103.50395238,0.0,0.0,-816048322696.8403,9095828.664286822,7190302.245000001,76337042.16775,-814328493641.9388,-814779323506.6063,-815955699523.7633,-806893.6622664836,-807340.3760477167,5635682.459490772
KS,6064,870295.98,528.17,985322.115,840.391,9885940.052,Conventional Steam Coal,Coal,1981.0,43.0,3939.502895055926,365.0,Coal,SUB,39.1681,-94.6975,0.2954559,1513.231,336.25613586937607,575.1243562366716,168.38789180403995,961692548.5864155,1089007243.363165,198024160.76155096,1437918556.6954129,0.0,9966631.867168307,9869133.953021284,2311965.7544694687,0.0,0.0,1827621.558,0.0,0.0,0.0,19403248.874099996,0.0,288617924.2721713,326826916.3141936,59429931.446122594,0.0,893869.1472996405,293321.68512246595,600547.4621771745,288617924.2721713,9966631.867168307,0.0,0.0,326826916.3141936,9869133.953021284,0.0,0.0,59429931.446122594,2311965.7544694687,1827621.558,19403248.874099996,298584556.1393396,336696050.2672149,82972767.63269205,334.0360913466553,376.6726385896263,138.16188204657385
MO,6065,5346768.04,374.065,5113904.521,1310.38,48759624.981,Conventional Steam Coal,Coal,2010.0,14.0,6328.367455400031,1753.9,Coal,SUB,39.4472,-94.98,0.35178614,1505.926,1735.036146134847,3550.4851831039255,1034.511268477672,4962203377.9456625,6463200088.489238,1216585251.7297423,11099323680.026114,738567432738.9553,51426471.37143687,60926325.742063366,14203839.716198437,0.0,0.0,11228212.884000001,0.0,0.0,0.0,119206193.45180002,0.0,1489229422.5053377,1939700371.4309819,365114932.59513766,221654831042.90622,4639255.938712028,1802057.0558670678,2837198.8828449603,-220165601620.40088,51426471.37143687,0.0,0.0,-219715130671.47525,60926325.742063366,0.0,0.0,-221289716110.3111,14203839.716198437,11228212.884000001,119206193.45180002,-220114175149.02945,-219654204345.7332,-221145077864.2591,-47446.00816529613,-47346.860627550246,-77944.86287211176
KS,6068,6640049.91,304.413,6706627.096,2610.033,63965780.364,Conventional Steam Coal,Coal,1978.0,46.0,9880.764499121266,2160.0,Coal,SUB,39.286453,-96.117231,0.5123059,1559.618,1479.5780112705736,4257.484673310327,1284.7399407940563,4231593112.23384,7292276251.54153,1510854170.3738103,21342451318.101936,0.0,43854692.2540598,73058436.9940052,17639479.38710239,0.0,0.0,13944104.811,0.0,0.0,0.0,148039912.74345005,0.0,1269962653.0459738,2188518189.137289,453429316.02433985,0.0,6084149.4900966305,2237940.5095016975,3846208.980594933,1269962653.0459738,43854692.2540598,0.0,0.0,2188518189.137289,73058436.9940052,0.0,0.0,453429316.02433985,17639479.38710239,13944104.811,148039912.74345005,1313817345.3000336,2261576626.1312943,633052812.9658923,215.9410033298125,371.7161502708861,164.59137196127378
KY,6071,8631219.9,2832.426,7648555.397,1890.784,75615072.784,Conventional Steam Coal,Coal,2011.0,13.0,11075.585289732744,2594.1,Coal,BIT,38.5847,-85.4117,0.24006368,1408.769,4104.32394273551,6126.781350767844,1669.9984327838404,11738366476.22356,11999074240.276295,1963918156.9537964,28731175800.09571,2485366205236.9194,121652161.66268052,105135567.9791762,22929078.48212213,0.0,0.0,18125561.790000003,0.0,0.0,0.0,192433047.67049998,0.0,3522854546.0745625,3601096738.772365,589400409.4485295,745894554622.5433,6938652.433260825,2909037.87207033,4029614.5611904953,-742371700076.4688,121652161.66268052,0.0,0.0,-742293457883.771,105135567.9791762,0.0,0.0,-745305154213.0948,22929078.48212213,18125561.790000003,192433047.67049998,-742250047914.806,-742188322315.7919,-745071666525.1521,-106973.22787877198,-106964.33197288711,-184898.99101045306
MS,6073,10757448.47,188.32,5572989.916,3049.196,79694542.173,Conventional Steam Coal,Coal,1977.0,47.0,11389.065266027575,2229.0,Coal,SUB,30.5322,-88.5553,0.17899129,1558.887,6860.776813875357,6900.723866503185,2081.3885283646778,19621821687.68352,15220160090.869633,2447712909.356861,25386226477.975464,0.0,203353424.7632656,118416421.54919465,28577464.494447026,0.0,0.0,22590641.787000004,0.0,0.0,0.0,239837313.63865003,0.0,5888794141.393941,4567791462.01548,734594252.75904,0.0,5055731.185049485,3625654.932748849,1430076.2523006364,5888794141.393941,203353424.7632656,0.0,0.0,4567791462.01548,118416421.54919465,0.0,0.0,734594252.75904,28577464.494447026,22590641.787000004,239837313.63865003,6092147566.157207,4686207883.564674,1025599672.6791371,1204.9983164003165,926.9100179658396,717.164326747754
MT,6076,11912528.99,5278.084,11992411.901,8651.761,114374125.743,Conventional Steam Coal,Coal,1984.0,40.0,6587.176332747511,1647.4,Coal,SUB,45.8831,-106.614,0.35056388,1521.266,3879.1152430010125,7830.6680480759,2304.8775230245337,11094269594.982895,14294693148.780674,2710535967.076852,10851714290.568249,0.0,114976975.80255002,134374263.70498243,31645968.391126852,0.0,0.0,25016310.879,0.0,0.0,0.0,265589833.83205,0.0,3329551701.868158,4290045369.2534566,813471275.8591026,0.0,10879332.592685115,4014959.4594439333,6864373.133241181,3329551701.868158,114976975.80255002,0.0,0.0,4290045369.2534566,134374263.70498243,0.0,0.0,813471275.8591026,31645968.391126852,25016310.879,265589833.83205,3444528677.6707077,4424419632.958439,1135723388.9612794,316.6121311510128,406.6811631380095,165.45187257689471
NE,6077,8167303.75,20876.823,7884347.625,7182.845,75174959.625,Conventional Steam Coal,Coal,1979.0,45.0,6587.176332747511,1362.6,Coal,SUB,41.0808,-101.1408,0.4654509,1633.398,2003.0911141760294,5000.192239684396,1580.2383232721927,5728840586.543444,8766633792.06514,1858360268.1680984,8975686471.001757,0.0,59371620.62417751,85803298.83298422,21696672.178527206,0.0,0.0,17151337.875,0.0,0.0,0.0,182090037.10625002,0.0,1719308401.6349351,2630994335.6005487,557720951.3965123,0.0,7152559.534881338,2752681.103797625,4399878.431083713,1719308401.6349351,59371620.62417751,0.0,0.0,2630994335.6005487,85803298.83298422,0.0,0.0,557720951.3965123,21696672.178527206,17151337.875,182090037.10625002,1778680022.2591126,2716797634.433533,778658998.5562896,248.67741590753795,379.83572470587,176.97284385298389
IN,6085,1911025.58,464.298,1947620.717,1357.279,19146755.797,Conventional Steam Coal,Coal,1983.0,41.0,8109.422964264792,1105.0,Coal,BIT,41.2164,-87.0261,0.3896832,1387.585,559.8229789960913,1377.2314011740555,369.7518729200527,1601093719.928821,2420816178.895054,434828202.55398196,8960912375.512596,0.0,16593153.097444147,23633290.84414679,5076693.215192324,0.0,0.0,4013153.7180000003,0.0,0.0,0.0,42606315.306099996,0.0,480511517.62619895,726522152.6611392,130498269.34876418,0.0,1766851.7158654297,644085.755098786,1122765.9607666438,480511517.62619895,16593153.097444147,0.0,0.0,726522152.6611392,23633290.84414679,0.0,0.0,130498269.34876418,5076693.215192324,4013153.7180000003,42606315.306099996,497104670.72364306,750155443.5052861,182194431.5880565,281.35053228287126,424.571817073992,162.27284933331168
MN,6090,7365007.53,2635.876,7859548.082,4861.322,74955832.779,Conventional Steam Coal,Coal,1987.0,37.0,6587.176332747511,1704.0,Coal,SUB,45.3808,-93.8931,0.42249885,1425.571,1989.9564293034464,5166.356006061853,1425.0072614348737,5691275387.807857,8997230295.90679,1675808539.4474115,11224548471.001759,0.0,58982308.56455415,88654669.0640214,19565349.699500818,0.0,0.0,15466515.813000001,0.0,0.0,0.0,164202842.88135,0.0,1708034539.006101,2700199701.0585885,502934521.8945821,0.0,7130061.768904746,2482277.833386351,4647783.935518395,1708034539.006101,58982308.56455415,0.0,0.0,2700199701.0585885,88654669.0640214,0.0,0.0,502934521.8945821,19565349.699500818,15466515.813000001,164202842.88135,1767016847.570655,2788854370.12261,702169230.288433,247.8263028907936,391.14028188159836,151.07613435350365
OK,6095,1077992.67,60.343,1159325.838,677.34,11080656.881,Conventional Steam Coal,Coal,1979.0,45.0,6587.176332747511,1138.0,Coal,SUB,36.45307,-97.05279,0.4970374,1590.299,247.5840199168114,677.8553616397761,208.5737694450894,708090296.9620806,1170193586.831006,245282752.8674251,7496206666.666668,0.0,7338390.35033429,11631998.005738558,2863717.8544810773,0.0,0.0,2263784.607,0.0,0.0,0.0,24033846.577650003,0.0,212508199.22319183,351192119.06571555,73612922.44222783,0.0,1051722.6625482785,363323.092120989,688399.5704272895,212508199.22319183,7338390.35033429,0.0,0.0,351192119.06571555,11631998.005738558,0.0,0.0,73612922.44222783,2863717.8544810773,2263784.607,24033846.577650003,219846589.5735261,362824117.0714541,102774271.48135889,209.03475545620302,344.9807919821248,149.29450263539084
NE,6096,6491607.99,10616.325,6479756.451,4234.199,61884642.757,Conventional Steam Coal,Coal,2009.0,15.0,6209.721531804666,1389.6,Coal,SUB,40.6214,-95.7764,0.3974436,1499.351,1864.5441414442448,4329.612076944427,1256.018882052473,5332596244.53054,7690060923.196045,1477078205.2937083,8629029040.595762,441684557287.4171,55265088.35240742,74296143.24036635,17245139.250580456,0.0,0.0,13632376.779000001,0.0,0.0,0.0,144730400.13705,0.0,1600389710.142048,2307899155.9639206,443292657.5402564,132555961148.65018,5878335.9120734995,2187910.134643233,3690425.7774302666,-130955571438.50813,55265088.35240742,0.0,0.0,-130248061992.68625,74296143.24036635,0.0,0.0,-132112668491.10992,17245139.250580456,13632376.779000001,144730400.13705,-130900306350.15573,-130173765849.44588,-131937060574.94328,-22268.258961060717,-22144.662672659164,-35751.17575371324
SD,6098,1658505.34,726.938,2094916.223,794.0,19974388.52,Conventional Steam Coal,Coal,1975.0,49.0,3293.5881663737555,451.0,Coal,SUB,45.303652,-96.510067,0.44232392,1473.784,428.02815679181543,1125.3380923942614,320.8933789954338,1224160528.424592,1955647013.2622538,377370613.69863015,1485408263.0345638,0.0,12686754.56730941,19310801.665485527,4405866.0936073065,0.0,0.0,3482861.214,0.0,0.0,0.0,36976376.555300005,0.0,367388383.33432513,586918118.9003508,113254411.05591255,0.0,1900475.945287388,558977.1667259781,1341498.77856141,367388383.33432513,12686754.56730941,0.0,0.0,586918118.9003508,19310801.665485527,0.0,0.0,113254411.05591255,4405866.0936073065,3482861.214,36976376.555300005,380075137.9016346,606228920.5658363,158119514.91881987,199.989449402981,318.9879472397968,117.86780386664482
WY,6101,2041923.98,1802.985,2441975.826,2672.879,23283557.773,Conventional Steam Coal,Coal,1978.0,46.0,3293.5881663737555,362.1,Coal,SUB,44.290128,-105.381482,0.408627,1601.987,570.4379431983335,1274.619521148281,395.078550421794,1631452517.5472338,2280322779.339841,464612375.29602975,1192608275.043937,0.0,16907780.636398606,21872470.9829045,5424428.4972912315,0.0,0.0,4288040.358,0.0,0.0,0.0,45524695.1341,0.0,489622634.4430075,684358039.5948906,139436932.8806894,0.0,2215323.107117062,688203.319870066,1527119.787246996,489622634.4430075,16907780.636398606,0.0,0.0,684358039.5948906,21872470.9829045,0.0,0.0,139436932.8806894,5424428.4972912315,4288040.358,45524695.1341,506530415.07940614,706230510.5777951,194674096.87008065,228.64854948341406,318.7934564980261,127.47794802726507
