facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
6195,-484.45251298903173,1904342.5007421235,Coal to Wind,Coal,Wind,603.0,2159559.12,69760436.03208664,67856093.53134452
3559,-480.1331560708909,79182.83469306052,Gas to NGCC-CCS,Gas,NGCC-CCS,142.5,117878.87,69839618.8667797,69760436.03208664
60345,-476.23986576865576,3369951.2708722,Gas to NGCC-CCS,Gas,NGCC-CCS,1723.1000000000001,11652448.36,73209570.1376519,69839618.8667797
1904,-475.782016199641,752940.1545003444,Gas to NGCC-CCS,Gas,NGCC-CCS,562.8,1834098.19,73962510.29215226,73209570.1376519
55251,-475.07324807746045,178451.63418860905,Gas to NGCC-CCS,Gas,NGCC-CCS,567.8,324199.13,74140961.92634086,73962510.29215226
3405,-475.0135435369757,1543256.153217274,Gas to NGCC-CCS,Gas,NGCC-CCS,996.9000000000001,4419586.2,75684218.07955813,74140961.92634086
55110,-474.5213092520329,597735.7020347243,Gas to NGCC-CCS,Gas,NGCC-CCS,692.0,958516.29,76281953.78159286,75684218.07955813
3631,-472.09002805561397,133759.22090050642,Gas to NGCC-CCS,Gas,NGCC-CCS,192.8,264713.57,76415713.00249337,76281953.78159286
666,-471.81536786681016,95928.88017412968,Gas to NGCC-CCS,Gas,NGCC-CCS,370.0,188179.23,76511641.8826675,76415713.00249337
55542,-466.946382218563,22121.5365234387,Gas to Solar,Gas,Solar,99.8,39862.21,76533763.41919093,76511641.8826675
7813,-462.3914966019297,246396.99707912502,Gas to NGCC-CCS,Gas,NGCC-CCS,570.0,428581.4,76780160.41627005,76533763.41919093
55270,-456.83701052705214,890974.9922386184,Gas to Wind,Gas,Wind,649.0,2019805.37,77671135.40850866,76780160.41627005
62192,-449.982221150834,2769472.7370923525,Gas to Wind,Gas,Wind,1267.4,8357357.03,80440608.145601,77671135.40850866
50279,-448.2303280043946,43922.4005980375,Gas to NGCC-CCS,Gas,NGCC-CCS,92.9,87552.5,80484530.54619904,80440608.145601
56445,-447.81841867122694,138399.5531779535,Gas to NGCC-CCS,Gas,NGCC-CCS,420.0,256112.05,80622930.09937699,80484530.54619904
56806,-447.1665629306326,630963.7337711741,Gas to NGCC-CCS,Gas,NGCC-CCS,535.5,1252150.53,81253893.83314817,80622930.09937699
55031,-440.34768037157835,53453.62636993998,Gas to NGCC-CCS,Gas,NGCC-CCS,163.5,83586.33,81307347.4595181,81253893.83314817
55460,-437.54579167864733,2621837.815621813,Gas to Wind,Gas,Wind,1174.4,7468308.66,83929185.27513991,81307347.4595181
55380,-437.43786022090944,4739638.053002987,Gas to NGCC-CCS,Gas,NGCC-CCS,2428.0,13663124.17,88668823.3281429,83929185.27513991
2070,-437.2068430087853,943904.9117097941,Gas to NGCC-CCS,Gas,NGCC-CCS,510.5,2200212.09,89612728.2398527,88668823.3281429
56482,-426.67612248149163,54538.08624973439,Gas to Solar,Gas,Solar,121.0,97273.94,89667266.32610244,89612728.2398527
130,-425.34018085150615,8098470.774615047,Coal to NGCC-CCS,Coal,NGCC-CCS,2390.1,9164494.42,97765737.10071748,89667266.32610244
118,-424.4386108746597,86782.3062632334,Gas to Solar,Gas,Solar,184.5,129391.26,97852519.40698072,97765737.10071748
