facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
55259,-90.51167918750791,666480.6080573936,Gas to NGCC,Gas,NGCC,576.8,2267428.2,111462535.44080354,110796054.83274615
4072,-87.60963111365092,33825.992710167295,Gas to NGCC,Gas,NGCC,91.0,109037.28,111496361.43351372,111462535.44080354
55149,-77.15508344428551,903782.3836679037,Gas to NGCC,Gas,NGCC,840.0,3717837.89,112400143.81718162,111496361.43351372
55328,-72.71908216581842,208185.8006160329,Gas to NGCC,Gas,NGCC,689.4,4017063.53,112608329.61779764,112400143.81718162
56397,-72.68960768093949,8716.850981115298,Gas to NGCC,Gas,NGCC,44.0,52098.48,112617046.46877876,112608329.61779764
54914,-69.26380444917307,388518.8278344944,Gas to NGCC,Gas,NGCC,322.0,1679381.57,113005565.29661325,112617046.46877876
7699,-54.906221856248536,193453.39381484847,Gas to NGCC,Gas,NGCC,278.1,736121.22,113199018.6904281,113005565.29661325
56224,-54.66267700257983,680366.4331355356,Coal to NGCC,Coal,NGCC,242.0,1186632.75,113879385.12356363,113199018.6904281
56596,-46.55031993629139,570956.8068604935,Coal to NGCC,Coal,NGCC,116.0,880896.33,114450341.93042412,113879385.12356363
55026,-46.049717758008896,31410.644507978912,Gas to NGCC,Gas,NGCC,200.0,355696.13,114481752.5749321,114450341.93042412
55212,-45.54516224228264,459703.9081621034,Gas to NGCC,Gas,NGCC,578.0,1838494.86,114941456.4830942,114481752.5749321
55211,-35.03485271304438,540245.0930295312,Gas to NGCC,Gas,NGCC,578.0,2005161.93,115481701.57612373,114941456.4830942
10678,-34.15007483701505,555760.8142862871,Coal to NGCC,Coal,NGCC,229.0,658186.54,116037462.39041002,115481701.57612373
55107,-33.56181737515806,119878.14219920337,Gas to NGCC,Gas,NGCC,596.0,3680824.15,116157340.53260922,116037462.39041002
689,-30.004453673713094,282370.8504197856,Gas to NGCC,Gas,NGCC,270.1,912036.0,116439711.38302901,116157340.53260922
1268,-29.1431623614525,28653.260884959698,Gas to NGCC,Gas,NGCC,64.0,81122.89,116468364.64391397,116439711.38302901
55749,-22.382715403721328,484931.7149625367,Coal to NGCC,Coal,NGCC,115.7,504897.98,116953296.35887651,116468364.64391397
56227,-19.718469719236396,81642.4660156318,Gas to NGCC,Gas,NGCC,483.0,3137089.68,117034938.82489215,116953296.35887651
54785,-16.121151131229926,398225.3242680596,Gas to NGCC,Gas,NGCC,192.6,895049.45,117433164.1491602,117034938.82489215
7210,-13.995525228772834,467442.7808576007,Gas to NGCC,Gas,NGCC,417.3,1476651.41,117900606.93001781,117433164.1491602
55176,-11.622055205133472,472702.32216303574,Gas to NGCC,Gas,NGCC,467.7,2688528.46,118373309.25218084,117900606.93001781
7504,-11.422687714288799,575539.937085861,Coal to NGCC,Coal,NGCC,130.0,752832.76,118948849.18926671,118373309.25218084
55103,-10.342366671133416,131148.2976330514,Gas to NGCC,Gas,NGCC,501.5,2986868.27,119079997.48689976,118948849.18926671
55654,-6.262063343112634,49536.05450709397,Gas to NGCC,Gas,NGCC,87.6,253981.0,119129533.54140685,119079997.48689976
56319,-5.585493075966593,558823.4251616625,Coal to NGCC,Coal,NGCC,95.0,729201.25,119688356.96656851,119129533.54140685
2707,0.0,1067.57495496,Oil to Wind,Oil,Wind,70.0,0.0,119689424.54152347,119688356.96656851
2716,0.0,2182.32351432,Oil to Wind,Oil,Wind,163.0,0.0,119691606.8650378,119689424.54152347
2504,0.045142723689455,202738.7761160925,Oil to NGCC,Oil,NGCC,37.0,210.0,119894345.64115389,119691606.8650378
55015,3.1567411997744266,1589549.56396941,Gas to NGCC,Gas,NGCC,572.0,3324179.91,121483895.20512329,119894345.64115389
55479,18.00161155792431,552350.9351431967,Coal to NGCC,Coal,NGCC,90.0,713811.3,122036246.1402665,121483895.20512329
55516,20.168654958234093,229769.05921974382,Gas to NGCC,Gas,NGCC,714.9000000000001,5576566.16,122266015.19948624,122036246.1402665
664,20.62706114541637,75587.62505794546,Gas to NGCC,Gas,NGCC,141.6,749021.72,122341602.82454419,122266015.19948624
55088,22.627967492558643,2069125.3979309648,Gas to NGCC,Gas,NGCC,509.90000000000003,3627979.0,124410728.22247516,122341602.82454419
