State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
WI,4050,2077014.05,390.705,2288176.066,535.689,21817056.431,Conventional Steam Coal,Coal,1985.0,39.0,3293.5881663737555,413.7,Coal,SUB,43.715142,-87.705863,0.41724348,1385.393,568.2582611548105,1499.2237823151165,348.6795007386516,1625218626.9027581,2603888831.7922544,410047092.8686543,1362557424.4288228,0.0,16843174.860628586,25726680.104527403,4787369.545141687,0.0,0.0,4361729.505,0.0,0.0,0.0,46307028.24475,0.0,118070364.17783453,189169689.2707979,29789474.956566036,0.0,2075798.3179813903,700029.961265635,1375768.3567157553,118070364.17783453,16843174.860628586,0.0,0.0,189169689.2707979,25726680.104527403,0.0,0.0,29789474.956566036,4787369.545141687,4361729.505,46307028.24475,134913539.03846312,214896369.37532532,85245602.25145772,64.99356795397145,103.52468614788225,61.962176870353865
WI,4072,109037.28,0.393,77796.239,17.91,1309039.713,Natural Gas Fired Combustion Turbine,Combustion turbine,2003.0,21.0,690.7838752114263,91.0,Gas,NG,44.54,-88.0086,0.33098322,1402.56,37.60667306388449,77.74161208420847,18.30467365028203,107555084.96270965,141226139.17261386,21526296.21273167,62861332.6442398,106202898.83731225,1114661.7896135366,1334046.0633650173,251323.1692183723,0.0,0.0,228978.288,0.0,0.0,0.0,2430986.1576,0.0,7813759.847760401,10259925.284832314,1563861.9882672816,7715524.997618335,70575.5577383433,36749.565028176,33825.992710167295,98234.85014206544,1114661.7896135366,0.0,0.0,2544400.2872139784,1334046.0633650173,0.0,0.0,-6151663.009351054,251323.1692183723,228978.288,2430986.1576,1212896.639755602,3878446.3505789954,-3240375.394532682,17.185788942007072,54.95452639507598,-95.79542638400385
WI,4076,189363.55,0.758,149720.984,174.351,2527523.576,Natural Gas Fired Combustion Turbine,Combustion turbine,1993.0,31.0,2283.3699472759226,187.1,Gas,NG,45.0869,-87.6881,0.30091193,1416.805,71.83777477632925,133.65533211786155,31.789475893096963,205456035.86030167,248273305.2862264,37384423.650282025,427218517.13532513,0.0,2129271.6443703994,2293525.4991425043,436469.5040122213,0.0,0.0,397663.455,0.0,0.0,0.0,4221860.34725,0.0,14926157.36431102,18036785.38108053,2715937.6848757663,0.0,135824.5859537448,63822.465992285,72002.1199614598,14926157.36431102,2129271.6443703994,0.0,0.0,18036785.38108053,2293525.4991425043,0.0,0.0,2715937.6848757663,436469.5040122213,397663.455,4221860.34725,17055429.00868142,20330310.880223036,7771930.991137987,125.56952696686051,149.6806394620378,107.94030780340951
WI,4078,3804524.77,528.517,3262529.086,915.244,31148380.878,Conventional Steam Coal,Coal,2008.0,16.0,5530.277832930375,945.5,Coal,SUB,44.8606,-89.6553,0.29017416,1408.404,1496.7097637039465,2701.302060735786,638.6860008729519,4280589924.193287,5051978223.887826,751094737.0265914,5228877691.035669,11821990255.818615,44362477.39618497,46354343.36222609,8769158.791985631,0.0,0.0,7989502.017,0.0,0.0,0.0,84821879.74714999,0.0,310980198.527906,367020718.8368726,54566215.07088512,858854723.7311671,2959716.470124184,1282264.4735490591,1677451.996575125,-547874525.2032611,44362477.39618497,0.0,0.0,-491834004.8942945,46354343.36222609,0.0,0.0,-804288508.6602819,8769158.791985631,7989502.017,84821879.74714999,-503512047.80707616,-445479661.53206843,-702707968.1041464,-170.1217170258034,-150.5143029843588,-418.9139060544648
WY,4158,3942473.7,5500.426,4556985.869,4336.577,43449604.55,Conventional Steam Coal,Coal,1972.0,52.0,13174.352665495022,816.7,Coal,SUB,42.8378,-105.7769,0.38935405,1647.278,1155.8993116086824,2393.326329769437,661.8442284448026,3305872031.200832,4346331800.9519615,778328812.651088,10759493821.909786,0.0,34260855.596081346,41069479.81884354,9087121.256547142,0.0,0.0,8279194.7700000005,0.0,0.0,0.0,87897451.1415,0.0,240168004.59213182,315756274.31373656,56544741.020442426,0.0,4134027.858473004,1328758.32568479,2805269.532788214,240168004.59213182,34260855.596081346,0.0,0.0,315756274.31373656,41069479.81884354,0.0,0.0,56544741.020442426,9087121.256547142,8279194.7700000005,87897451.1415,274428860.18821317,356825754.1325801,161808508.18848956,66.38292473664646,86.31430806670512,57.68020017230388
WY,4162,3050275.4,1437.369,2902136.777,2567.424,32118847.105,Natural Gas Steam Turbine,Oil/Gas steam,1971.0,53.0,8668.502636203868,707.1999999999999,Gas,NG,41.7581,-110.5983,0.32691345,1728.728,1065.1289107012055,1764.462281951229,512.0661093204404,3046268684.605448,3366569614.2196984,602189744.560838,6130365064.323375,0.0,31570420.91318373,30278172.75828309,7030667.680969647,0.0,0.0,6405578.34,0.0,0.0,0.0,68005890.043,0.0,221308104.0428037,244577617.92852923,43748429.45281445,0.0,2632774.0814017113,1028054.75490718,1604719.3264945312,221308104.0428037,31570420.91318373,0.0,0.0,244577617.92852923,30278172.75828309,0.0,0.0,43748429.45281445,7030667.680969647,6405578.34,68005890.043,252878524.95598742,274855790.68681234,125190565.5167841,96.05021818710428,104.39778810815274,78.01399500201678
TX,4195,36454.75,0.567,28707.0,47.689,470180.25,Petroleum Liquids,Combustion turbine - aeroderivative,1978.0,46.0,2081.3263034563565,112.2,Oil,DFO,33.1707,-96.1264,0.4001011,1555.965,10.40112437918862,23.429030087949876,6.119854619930163,29747215.72447945,41850892.34429315,7196949.033037872,233524811.2478032,0.0,308289.32659915066,402042.1563092199,84025.60393164115,0.0,0.0,76554.975,0.0,0.0,0.0,812758.65125,0.0,2161102.8422430484,3040421.7737000473,522850.51329954923,0.0,26042.5511829,12286.588639324998,13755.962543575,2161102.8422430484,308289.32659915066,0.0,0.0,3040421.7737000473,402042.1563092199,0.0,0.0,522850.51329954923,84025.60393164115,76554.975,812758.65125,2469392.1688421993,3442463.9300092673,1496189.7434811904,94.82143863323367,132.18612515465267,108.76663401355479
TX,4266,54697.0,0.188,37249.125,22.234,626765.325,Natural Gas Steam Turbine,Oil/Gas steam,1973.0,51.0,4162.652606912713,126.5,Gas,NG,33.1975,-97.1061,0.2967791,1611.848,21.039048170958402,33.934340730517334,9.182279076013966,60171677.76894103,65168680.084059395,10798360.193392426,526575554.77445817,0.0,623597.387787207,582313.2869356774,126072.69171367177,0.0,0.0,114863.70000000001,0.0,0.0,0.0,1219469.615,0.0,4371406.892443438,4734433.671350033,784489.1139274153,0.0,33791.8362883875,18434.896379899998,15356.939908487504,4371406.892443438,623597.387787207,0.0,0.0,4734433.671350033,582313.2869356774,0.0,0.0,784489.1139274153,126072.69171367177,114863.70000000001,1219469.615,4995004.280230645,5316746.958285711,2244895.120641087,147.81689392674906,157.33820775264587,146.18114898010208
WI,4271,1378716.86,651.925,1695122.342,617.575,16162517.869,Conventional Steam Coal,Coal,1979.0,45.0,3293.5881663737555,387.0,Coal,SUB,44.303583,-91.912647,0.31572762,1381.741,498.4922473772158,997.8113793615852,231.45260206822456,1425687827.498837,1824681969.8170137,272188260.0322321,1274618620.3866434,0.0,14775310.212260677,17122443.2698448,3177844.2263967237,0.0,0.0,2895305.4060000004,0.0,0.0,0.0,30738492.393700004,0.0,103574668.7924007,132561158.92272122,19774180.811711583,0.0,1537789.0532905674,464678.180728762,1073110.8725618054,103574668.7924007,14775310.212260677,0.0,0.0,132561158.92272122,17122443.2698448,0.0,0.0,19774180.811711583,3177844.2263967237,2895305.4060000004,30738492.393700004,118349979.00466138,149683602.19256604,56585822.83780831,76.9611272439582,97.33688887449969,52.730639754606784
TX,4937,2462503.78,7.542,1493962.852,69.611,25138878.203,Natural Gas Fired Combined Cycle,Combined cycle,2014.0,10.0,3578.813886070445,574.6,Gas,NG,30.558,-98.3721,0.20928559,1572.036,1343.1776792507703,1566.4423481224237,413.39373153370934,3841488162.657203,3291709911.6703568,486151028.2836422,2056386458.9360778,6595109957.032064,39811786.41299283,26880150.69378079,5675895.933957829,0.0,0.0,5171257.938,0.0,0.0,0.0,54901521.77509999,0.0,279079933.51894724,239139142.02385086,35318343.02457376,479127559.5355515,1355300.2417027643,829954.1477487258,525346.0939540385,-200047626.01660424,39811786.41299283,0.0,0.0,-239988417.51170063,26880150.69378079,0.0,0.0,-443809216.51097775,5675895.933957829,5171257.938,54901521.77509999,-160235839.6036114,-213108266.81791985,-378060540.8639199,-118.22903492018509,-157.2406321939234,-719.6409095163002
TX,4939,1608944.89,3.987,789696.177,234.474,13288085.501,Natural Gas Steam Turbine,Oil/Gas steam,1974.0,50.0,5770.2733830784955,1082.2,Gas,NG,27.6064,-97.3117,0.42972973,1592.125,427.4070379162487,1010.5644280442804,270.10221763362875,1222384128.4404712,1788981454.7002995,317640207.93714744,6244589855.167548,0.0,12668344.603837613,17341285.58523985,3708503.4481097227,0.0,0.0,3378784.269,0.0,0.0,0.0,35871426.32255,0.0,88804876.35391028,129967555.35985796,23076215.352106016,0.0,716400.2894228919,542273.4762074631,174126.81321542885,88804876.35391028,12668344.603837613,0.0,0.0,129967555.35985796,17341285.58523985,0.0,0.0,23076215.352106016,3708503.4481097227,3378784.269,35871426.32255,101473220.95774789,147308840.9450978,66034929.39176574,141.6431881113439,205.62364800796615,379.2346978180072
OK,4940,1265950.59,4.562,901908.475,1805.095,15184987.933,Natural Gas Steam Turbine,Oil/Gas steam,1974.0,50.0,5647.540028503997,1121.7,Gas,NG,35.9978,-95.9567,0.40473846,1564.0,357.05752412892525,809.4313235294118,212.52192284448026,1021184519.0087261,1444134389.8568292,249925781.2651088,6334845649.972934,0.0,10583185.015181344,13889841.511764707,2917926.000654714,0.0,0.0,2658496.239,0.0,0.0,0.0,28224368.40405,0.0,74187943.73647137,104914791.46844211,18156835.962209787,0.0,818197.5693203325,426671.809216653,391525.7601036795,74187943.73647137,10583185.015181344,0.0,0.0,104914791.46844211,13889841.511764707,0.0,0.0,18156835.962209787,2917926.000654714,2658496.239,28224368.40405,84771128.75165272,118804632.98020682,51957626.6059145,103.60716278107638,145.20286717411847,132.70551238354193
NJ,5083,68600.04,0.205,40609.371,7.728,682379.897,Natural Gas Fired Combustion Turbine,Combustion turbine,2009.0,15.0,1728.6184208782042,231.20000000000002,Gas,NG,39.3757,-74.9654,0.2672426,1471.958,29.303168087420886,46.604617547444576,11.51625705076551,83807060.73002374,89812500.29131445,13543118.29170024,399656578.90704083,957800248.605862,868545.9021111551,799735.2371141489,158118.20930701046,0.0,0.0,144060.084,0.0,0.0,0.0,1529437.8917999999,0.0,6088491.737216506,6524780.384363542,983892.8020729701,69583145.48611248,36840.200047823695,23120.731101467994,13719.4689463557,-63494653.74889597,868545.9021111551,0.0,0.0,-63058365.101748936,799735.2371141489,0.0,0.0,-68599252.6840395,158118.20930701046,144060.084,1529437.8917999999,-62626107.846784815,-62258629.86463479,-66767636.49893248,-1699.9394076440256,-1689.9644894385601,-4866.634179500655
AL,6002,16992704.5,777.201,18109178.3,5678.36,172665705.425,Conventional Steam Coal,Coal,1978.0,46.0,13174.352665495022,2822.0,Coal,SUB,33.6319,-87.0597,0.17591275,1507.752,11027.093843496237,11270.225493510748,2852.6565437818963,31537488392.39924,24721932023.3477,3354724095.4875097,37178023222.026955,0.0,326843061.5212285,193397069.46864447,39166974.34612543,0.0,0.0,35684679.45,0.0,0.0,0.0,378852346.82750005,0.0,2291164202.8378034,1796021451.4271505,243717053.88660076,0.0,16428369.48333201,5727165.048755149,10701204.434576862,2291164202.8378034,326843061.5212285,0.0,0.0,1796021451.4271505,193397069.46864447,0.0,0.0,243717053.88660076,39166974.34612543,35684679.45,378852346.82750005,2618007264.3590317,1989418520.8957949,697421054.5102262,159.35892280820838,121.09652895950694,65.17220176233397
WV,6004,5114154.79,6987.502,5007567.61,4560.56,48806715.5,Conventional Steam Coal,Coal,1979.0,45.0,6587.176332747511,1368.0,Coal,BIT,39.366667,-81.294444,0.25088465,1336.45,2326.996212594071,3826.671388266818,858.5406241606231,6655209168.019043,7314191284.207035,1009643774.0128927,9011257223.198595,0.0,68972167.74128826,65665681.0226586,11787762.769725354,0.0,0.0,10739725.059,0.0,0.0,0.0,114020081.04304999,0.0,483493701.7951662,531368035.2276316,73349521.17473987,0.0,4542788.720007567,1723657.853710793,2819130.866296774,483493701.7951662,68972167.74128826,0.0,0.0,531368035.2276316,65665681.0226586,0.0,0.0,73349521.17473987,11787762.769725354,10739725.059,114020081.04304999,552465869.5364544,597033716.2502903,209897090.04651523,121.61381556295099,131.42449562331743,74.45453936029483
AR,6009,3754794.85,9517.233,4349899.839,3185.997,41492240.32,Conventional Steam Coal,Coal,1980.0,44.0,6587.176332747511,1800.0,Coal,SUB,34.4228,-92.1406,0.25288048,1518.344,1694.9885580742805,2472.9539975723324,630.3375721864088,4847667276.092442,4872418669.737339,741276984.8912168,11856917398.94552,0.0,50239460.86132167,42435890.59834122,8654534.866119392,0.0,0.0,7885069.1850000005,0.0,0.0,0.0,83713151.18075,0.0,352177750.87403804,353975912.6802015,53852966.06497107,0.0,3946162.580473263,1265503.6654209949,2680658.9150522677,352177750.87403804,50239460.86132167,0.0,0.0,353975912.6802015,42435890.59834122,0.0,0.0,53852966.06497107,8654534.866119392,7885069.1850000005,83713151.18075,402417211.7353597,396411803.2785427,154105721.29684046,101.97684548696367,100.45501045499273,57.48800059250943
IL,6017,3375064.06,7421.618,3794291.578,2090.753,36177452.825,Conventional Steam Coal,Coal,1977.0,47.0,3293.5881663737555,617.4,Coal,SUB,38.9361,-88.2781,0.4136327,1442.738,931.4575342366809,2339.3464185377497,566.5901255707762,2663968547.9169073,4097144255.1310124,666309987.6712328,2033461333.9191566,0.0,27608401.31477522,40143184.54210779,7779282.424086757,0.0,0.0,7087634.526000001,0.0,0.0,0.0,75247053.21769999,0.0,193534415.249885,297653070.35296834,48406695.31926184,0.0,3442123.2669004565,1137520.453071002,2304602.8138294546,193534415.249885,27608401.31477522,0.0,0.0,297653070.35296834,40143184.54210779,0.0,0.0,48406695.31926184,7779282.424086757,7087634.526000001,75247053.21769999,221142816.56466022,337796254.89507616,138520665.4870486,64.24604798183002,98.13601335644583,60.10609058351146
KY,6018,2456362.62,1562.314,2727244.902,1410.015,26581377.568,Conventional Steam Coal,Coal,1981.0,43.0,3293.5881663737555,772.0,Coal,BIT,38.9036,-84.8514,0.24076839,1405.847,1164.6324952989357,1747.2474172538502,412.36278203062045,3330848936.5549564,3417464221.601364,484938631.66800964,2542650064.440539,0.0,34519707.16066046,29982765.68007607,5661740.997280419,0.0,0.0,5158361.502,0.0,0.0,0.0,54764604.612900004,0.0,241982549.5784989,248275055.75552058,35230263.73015384,0.0,2474114.848247399,827884.3514481541,1646230.496799245,241982549.5784989,34519707.16066046,0.0,0.0,248275055.75552058,29982765.68007607,0.0,0.0,35230263.73015384,5661740.997280419,5158361.502,54764604.612900004,276502256.73915935,278257821.43559664,100814970.84233426,111.75805235356258,112.46762519238244,61.23988775469057
CO,6021,5241766.02,2005.108,5803629.565,5051.286,55335925.289,Conventional Steam Coal,Coal,1984.0,40.0,9880.764499121266,1427.6,Coal,SUB,40.4627,-107.5912,0.1445371,1645.816,4139.941269871753,3184.9039579633636,879.9634065269943,11840232031.833214,7766376178.773227,1034836966.0757453,14105779398.945518,0.0,122707859.23899877,54652951.91865132,12081897.571615633,0.0,0.0,11007708.641999999,0.0,0.0,0.0,116865173.41589999,0.0,860179968.9022729,564218775.6101072,75179779.1550658,0.0,5264963.945835656,1766667.5215529338,3498296.4242827217,860179968.9022729,122707859.23899877,0.0,0.0,564218775.6101072,54652951.91865132,0.0,0.0,75179779.1550658,12081897.571615633,11007708.641999999,116865173.41589999,982887828.1412717,618871727.5287585,215134558.78458142,186.6846265716009,117.54529259754145,61.49694956987295
ND,6030,7778728.24,5546.22,8440756.801,4901.334,77530576.322,Conventional Steam Coal,Coal,1979.0,45.0,6587.176332747511,1215.6,Coal,RC,47.377743,-101.157058,0.44332907,1489.49,2002.9877824806476,5222.410550591211,1305.8568761751276,5728545057.894652,9088327167.506327,1535687686.3819501,8007371550.087873,0.0,59368557.872726396,89616565.04814517,17929414.909884505,0.0,0.0,16335329.304000001,0.0,0.0,0.0,173426746.1108,0.0,416172562.877736,660257075.9847586,111566038.80431767,0.0,7657325.426288146,2621716.896206408,5035608.530081738,416172562.877736,59368557.872726396,0.0,0.0,660257075.9847586,89616565.04814517,0.0,0.0,111566038.80431767,17929414.909884505,16335329.304000001,173426746.1108,475541120.75046235,749873641.0329038,319257529.12900215,62.10277012883581,97.92892417220952,63.39998973745085
MI,6034,6504592.81,16792.964,6359382.314,6586.382,61448139.569,Conventional Steam Coal,Coal,1984.0,40.0,8520.46053672761,1664.4,Coal,SUB,42.7756,-82.495,0.38702556,1342.294,1918.5642581524432,4845.878082602588,1091.9609202927745,5487093778.315988,8478777428.320709,1284146042.2643027,14181454517.329435,0.0,56866244.61163842,83155267.8974604,14992623.435619794,0.0,0.0,13659644.901,0.0,0.0,0.0,145019896.69895,0.0,398631390.2384669,615973950.9338813,93291812.16475375,0.0,5769134.3367113955,2192286.495526127,3576847.8411852685,398631390.2384669,56866244.61163842,0.0,0.0,615973950.9338813,83155267.8974604,0.0,0.0,93291812.16475375,14992623.435619794,13659644.901,145019896.69895,455497634.85010535,699129218.8313417,266963977.20032352,78.95424309182486,121.18442352477258,74.6366602812657
MI,6035,1100721.93,4.049,680404.629,714.123,11469987.934,Natural Gas Steam Turbine,Oil/Gas steam,1979.0,45.0,4014.610507436456,1071.3,Gas,NG,43.1056,-82.6964,0.42229772,1359.826,297.54646396585315,809.4578936461007,184.78410052377114,850982886.9423399,1398825435.541534,217306102.21595487,4300852236.616674,0.0,8819277.191947887,13890297.454967089,2537085.7001913777,0.0,0.0,2311516.053,0.0,0.0,0.0,24540595.429349996,0.0,61822980.4330189,101623145.25668363,15787051.786134057,0.0,617252.6692379762,370983.6869048309,246268.98233314528,61822980.4330189,8819277.191947887,0.0,0.0,101623145.25668363,13890297.454967089,0.0,0.0,15787051.786134057,2537085.7001913777,2311516.053,24540595.429349996,70642257.62496679,115513442.71165073,45176248.968675435,114.44625701202322,187.14126073242716,183.44270780947298
KY,6041,8375444.57,4084.035,8108282.716,3027.756,79028123.801,Conventional Steam Coal,Coal,1981.0,43.0,11441.653764748608,1608.5,Coal,BIT,38.7,-83.8181,0.23523347,1379.914,4064.4766557615794,6069.541240660265,1406.030850456621,11624403235.478117,11885826928.166388,1653492280.1369863,18403900080.598133,0.0,120471088.07677323,104153327.68973015,19304803.576769408,0.0,0.0,17588433.597000003,0.0,0.0,0.0,186730536.68815,0.0,844500241.7788681,863492388.4903796,120124414.30914825,0.0,7355710.023229645,2822832.198905719,4532877.824323926,844500241.7788681,120471088.07677323,0.0,0.0,863492388.4903796,104153327.68973015,0.0,0.0,120124414.30914825,19304803.576769408,17588433.597000003,186730536.68815,964971329.8556414,967645716.1801097,343748188.17106766,131.18670078187162,131.55028041130544,75.8344260519171
FL,6042,6747495.01,19.569,2667977.646,202.983,44886988.827,Natural Gas Steam Turbine,Oil/Gas steam,1976.0,48.0,8777.757527317923,2951.1999999999994,Gas,NG,27.6058,-82.3456,0.2678351,1638.146,2875.8812722632383,4118.982695125939,1132.738216827827,8225020438.672861,8155708472.006948,1332100142.9895246,25904918014.620647,0.0,85241120.90988238,70681743.04836112,15552495.717046065,0.0,0.0,14169739.521,0.0,0.0,0.0,150435401.24795,0.0,597538781.8529739,592503342.921461,96775625.3839252,0.0,2420348.500393216,2274153.451436867,146195.04895634903,597538781.8529739,85241120.90988238,0.0,0.0,592503342.921461,70681743.04836112,0.0,0.0,96775625.3839252,15552495.717046065,14169739.521,150435401.24795,682779902.7628564,663185085.9698222,276933261.86992127,282.0998309342354,274.00396507448386,1894.2725068111445
FL,6043,8639569.81,18.256,3615411.096,480.486,60831397.905,Natural Gas Fired Combined Cycle,Combined cycle,2005.0,19.0,10082.269046581941,2448.4999999999995,Gas,NG,27.0536,-80.5628,0.21766438,1611.848,4531.06865867854,5360.039960100752,1450.3709726698899,12958856363.820625,11214012180.138935,1705636263.8597906,24686435760.555878,46862225414.70332,134300875.04323193,91978285.71532892,19913593.45475759,0.0,0.0,18143096.601000004,0.0,0.0,0.0,192619208.91395003,0.0,941446808.9874396,814685778.3232248,123912617.96736473,3404489666.3794227,3279845.630501431,2911852.098182027,367993.5323194037,-2463042857.391983,134300875.04323193,0.0,0.0,-2589803888.056198,91978285.71532892,0.0,0.0,-3280577048.412058,19913593.45475759,18143096.601000004,192619208.91395003,-2328741982.348751,-2497825602.3408694,-3049901149.4423504,-710.0157277806783,-761.5680381759296,-8287.920524633453
FL,6046,103523.3,1.173,86945.0,53.603,1430473.344,Petroleum Liquids,Combustion turbine - aeroderivative,1992.0,32.0,2283.3699472759226,748.0,Oil,DFO,28.903863,-81.332329,0.14912735,1593.951,79.24588123436867,64.94760300994506,17.379012221326885,226643220.3302944,154429490.65898937,20437718.372280415,1707960720.56239,0.0,2348847.9197866875,1114500.8676506572,238613.83779881813,0.0,0.0,217398.93000000002,0.0,0.0,0.0,2308051.9735,0.0,16465383.253594825,11219134.39833799,1484777.9930863115,0.0,78875.1737415,34891.15140511,43984.02233638999,16465383.253594825,2348847.9197866875,0.0,0.0,11219134.39833799,1114500.8676506572,0.0,0.0,1484777.9930863115,238613.83779881813,217398.93000000002,2308051.9735,18814231.17338151,12333635.265988648,4248842.734385129,238.53172400027876,156.36904086462042,96.59968571973617
LA,6055,2465494.23,3686.168,2308027.93,1388.784,26583828.215,Conventional Steam Coal,Coal,1981.0,43.0,8668.502636203866,1902.9,Coal,SUB,30.7261,-91.3692,0.2941436,1546.834,956.8426200792597,1593.897118181164,413.8957544319097,2736569893.426683,3037077103.626721,486741407.2119258,16495293666.432339,0.0,28360815.25914926,27351274.547988772,5682788.70835012,0.0,0.0,5177537.883,0.0,0.0,0.0,54968193.85785,0.0,198808823.973883,220640345.68982658,35361233.41108023,0.0,2093807.625268671,830962.0391482409,1262845.58612043,198808823.973883,28360815.25914926,0.0,0.0,220640345.68982658,27351274.547988772,0.0,0.0,35361233.41108023,5682788.70835012,5177537.883,54968193.85785,227169639.23303226,247991620.23781535,101189753.86028035,108.49594608954705,118.44049913897598,80.12836642296384
MN,6058,32474.58,1.136,22308.155,40.63,444129.557,Natural Gas Fired Combustion Turbine,Combustion turbine,2002.0,22.0,1350.8869872562254,84.9,Gas,NG,44.0322,-92.4908,0.35496593,1433.241,10.443661264405232,22.658143851816394,5.451682111200645,29868871.216198966,40767062.18090693,6411178.162771958,114690305.21805355,182798922.13914928,309550.1198769711,388813.74849716935,74851.59538678486,0.0,0.0,68196.618,0.0,0.0,0.0,724020.7611000001,0.0,2169940.9812932573,2961682.6920899586,465765.1148941434,13280142.714963088,20237.6169012285,10945.125277086001,9292.491624142498,-11110201.73366983,309550.1198769711,0.0,0.0,-10318460.02287313,388813.74849716935,0.0,0.0,-12814377.600068944,74851.59538678486,68196.618,724020.7611000001,-10800651.613792859,-9929646.27437596,-11947308.625582159,-533.6918702684414,-490.65294213436727,-1285.6948500811422
MS,6061,3423953.45,5.616,1112468.211,172.081,18719080.685,Natural Gas Fired Combined Cycle,Combined cycle,2023.0,1.0,2418.5876317249026,558.0,Gas,NG,31.2186,-89.394,0.17765449,1547.199,2200.1260713946467,2213.001369694194,574.7974499731399,6292360564.188689,4880922049.719914,675961801.1684126,1349571898.5024955,7312504043.642331,65211736.75613733,37975103.50395238,7891968.988131211,0.0,0.0,7190302.245000001,0.0,0.0,0.0,76337042.16775,0.0,457133145.6912076,354593673.9799219,49107889.06373689,531245459.037184,1009214.1402555716,1153997.971741615,-144783.83148604352,-74112313.34597641,65211736.75613733,0.0,0.0,-176651785.05726212,37975103.50395238,0.0,0.0,-482137569.9734471,7891968.988131211,7190302.245000001,76337042.16775,-8900576.589839086,-138676681.55330974,-390718256.57256585,-8.819314191916812,-137.41056136826572,2698.631833142427
KS,6064,870295.98,528.17,985322.115,840.391,9885940.052,Conventional Steam Coal,Coal,1981.0,43.0,3939.502895055926,365.0,Coal,SUB,39.1681,-94.6975,0.2954559,1513.231,336.25613586937607,575.1243562366716,146.10125906526994,961692548.5864155,1089007243.363165,171815080.66075742,1437918556.6954129,0.0,9966631.867168307,9869133.953021284,2005970.2869661562,0.0,0.0,1827621.558,0.0,0.0,0.0,19403248.874099996,0.0,69865916.84289242,79115190.83511087,12482178.587578688,0.0,893869.1472996405,293321.68512246595,600547.4621771745,69865916.84289242,9966631.867168307,0.0,0.0,79115190.83511087,9869133.953021284,0.0,0.0,12482178.587578688,2005970.2869661562,1827621.558,19403248.874099996,79832548.71006073,88984324.78813216,35719019.30664484,89.31122519580539,99.54960975770547,59.477429439385354
MO,6065,5346768.04,374.065,5113904.521,1310.38,48759624.981,Conventional Steam Coal,Coal,2010.0,14.0,6328.367455400031,1753.9,Coal,SUB,39.4472,-94.98,0.35178614,1505.926,1735.036146134847,3550.4851831039255,897.5906594144507,4962203377.9456625,6463200088.489238,1055566615.471394,11099323680.026114,28196185609.425926,51426471.37143687,60926325.742063366,12323919.753760407,0.0,0.0,11228212.884000001,0.0,0.0,0.0,119206193.45180002,0.0,360498673.9999877,469544451.1711199,76685765.61922999,2048422192.696127,4639255.938712028,1802057.0558670678,2837198.8828449603,-1687923518.6961393,51426471.37143687,0.0,0.0,-1578877741.525007,60926325.742063366,0.0,0.0,-1971736427.076897,12323919.753760407,11228212.884000001,119206193.45180002,-1636497047.3247025,-1517951415.7829437,-1828978100.9873364,-352.74989544531024,-327.1971703730501,-644.6421898888367
KS,6068,6640049.91,304.413,6706627.096,2610.033,63965780.364,Conventional Steam Coal,Coal,1978.0,46.0,9880.764499121266,2160.0,Coal,SUB,39.286453,-96.117231,0.5123059,1559.618,1479.5780112705736,4257.484673310327,1114.700830983078,4231593112.23384,7292276251.54153,1310888177.2361,21342451318.101936,0.0,43854692.2540598,73058436.9940052,15304842.409397664,0.0,0.0,13944104.811,0.0,0.0,0.0,148039912.74345005,0.0,307420633.47256964,529775931.9592138,95234599.16137475,0.0,6084149.4900966305,2237940.5095016975,3846208.980594933,307420633.47256964,43854692.2540598,0.0,0.0,529775931.9592138,73058436.9940052,0.0,0.0,95234599.16137475,15304842.409397664,13944104.811,148039912.74345005,351275325.72662944,602834368.9532189,272523459.12522244,57.73614312048246,99.08276743273191,70.85508366814442
