facility_id,NOx,SOx,PM2_5,CO2,original_CO2,CO2_reduction,CO2_reduction_percent
55544,19.8656458,1.8059678000000001,1.8059678000000001,66820.8086,100743.71434523999,33922.90574523999,33.672478690818494
55558,37.9558806,3.4505346000000006,3.4505346000000006,127669.78020000001,199232.36636118,71562.58616117999,35.91915684595503
55620,467.3896205,42.489965500000004,42.489965500000004,1572128.7234999998,1566520.99981857,-5607.723681429867,-0.35797309337566097
55622,93.0512363,8.4592033,8.4592033,312990.5221,463912.11855736503,150921.59645736503,32.532367752471814
55627,1.7877992,0.1625272,0.1625272,6013.506399999999,9158.476188465,3144.9697884650004,34.3394438523087
55645,47.0519632,4.277451200000001,4.277451200000001,158265.6944,269462.71183635003,111197.01743635003,41.26619845787129
55654,27.937910000000002,2.53981,2.53981,93972.97,135137.0172987,41164.047298699996,30.46097074032134
55656,440.8169524,40.0742684,40.0742684,1482747.9308,1798463.250380775,315715.319580775,17.55472732144685
55662,255.0587281,23.1871571,23.1871571,857924.8127,913355.212427205,55430.39972720505,6.06887648671769
55664,369.06484340000003,33.5513494,33.5513494,1241399.9278,1257903.522044355,16503.594244355103,1.31199205305772
55667,494.7430829,44.9766439,44.9766439,1664135.8242999997,1656979.467031725,-7156.357268274762,-0.4318917289358145
55700,225.51246410000002,20.5011331,20.5011331,758541.9247,797931.57828312,39389.65358311997,4.936470075275532
55706,579.8023902000001,52.70930820000001,52.70930820000001,1950244.4034000002,1948763.395032645,-1481.0083673552144,-0.07599734124369702
55710,335.4636021,30.4966911,30.4966911,1128377.5707,1523377.7124743701,395000.1417743701,25.92923203089173
55718,64.9944174,5.9085834,5.9085834,218617.58579999997,382969.90406016,164352.31826016,42.915204698263246
55738,20.4342908,1.8576628000000002,1.8576628000000002,68733.5236,97632.18500773501,28898.66140773501,29.59952335947975
55749,55.5387778,5.048979800000001,5.048979800000001,186812.25259999998,655101.0806159399,468288.8280159399,71.48344612340509
55786,11.108582100000001,1.0098711,1.0098711,37365.2307,54811.04903607,17445.81833607,31.82901740229287
55801,666.1848952,60.56226320000001,60.56226320000001,2240803.7384,2233086.4204050903,-7717.317994909827,-0.34558975973307277
55802,27.200103700000003,2.4727367000000005,2.4727367000000005,91491.2579,145906.01629611,54414.75839611,37.294389756812755
55821,401.571566,36.506506,36.506506,1350740.722,1329776.8757161351,-20963.84628386493,-1.5764935205821733
55835,276.4033514,25.127577400000003,25.127577400000003,929720.3638,1073328.0202824299,143607.65648242983,13.379661554409218
55841,277.3119932,25.210181200000005,25.210181200000005,932776.7044,1012299.735791865,79523.03139186499,7.855680346459698
55847,5.2662533,0.4787503,0.4787503,17713.7611,29181.587724225003,11467.826624225003,39.29815859438321
55856,1473.9758748,133.9978068,133.9978068,4957918.8516,11280065.182501875,6322146.330901875,56.04707267746167
55963,3.1579394,0.28708540000000005,0.28708540000000005,10622.1598,15992.33980242,5370.18000242,33.57970171198696
55970,154.112266,14.010206000000002,14.010206000000002,518377.62200000003,1131924.018410835,613546.396410835,54.20384994323414
55972,23.5524795,2.1411345,2.1411345,79221.9765,134403.00847209,55181.03197209,41.056396429957026
55976,355.4180861,32.3107351,32.3107351,1195497.1986999998,1950999.3538602148,755502.155160215,38.72385470889014
55977,47.5972552,4.3270232,4.3270232,160099.8584,195024.03312216,34924.17472216001,17.907626133587367
56013,25.791304,2.3446640000000003,2.3446640000000003,86752.568,131489.325296865,44736.75729686499,34.02310962951729
56026,99.14046010000001,9.012769100000002,9.012769100000002,333472.4567,379266.122624145,45793.665924145025,12.074283251901944
56031,487.6001977,44.327290700000006,44.327290700000006,1640109.7559,1621155.021680925,-18954.734219074948,-1.1692117018779224
56041,36.504578,3.318598,3.318598,122788.12599999999,147251.79802806,24463.672028060013,16.61349630745987
56046,168.1981708,15.290742800000002,15.290742800000002,565757.4836,610486.86355467,44729.379954669974,7.326837418617836
56068,778.7814946999999,70.7983177,70.7983177,2619537.7548999996,5845183.50558051,3225645.7506805104,55.18467893438972
56078,178.35556640000001,16.2141424,16.2141424,599923.2688,706612.1671037851,106688.89830378513,15.098650047461607
56102,323.6425335,29.422048500000002,29.422048500000002,1088615.7945,1140470.397828915,51854.60332891485,4.54677328123809
56166,60.8874299,5.5352209000000006,5.5352209000000006,204803.1733,332634.90944283,127831.73614283002,38.430042221650965
56177,93.98026,8.543660000000001,8.543660000000001,316115.42,344088.58091781,27973.16091780999,8.129639421103528
56196,384.5002986,34.9545726,34.9545726,1293319.1861999999,1282249.121536425,-11070.064663574798,-0.8633318188832411
56224,130.5296025,11.8663275,11.8663275,439054.1175,1080305.5765572751,641251.4590572752,59.35834017452909
56227,345.07986480000005,31.370896800000004,31.370896800000004,1160723.1816,1138957.1960124,-21765.98558759992,-1.9110450914050812
56241,77.0286121,7.002601100000001,7.002601100000001,259096.2407,426554.21394900006,167457.97324900006,39.25830944176812
56253,13.815253100000001,1.2559321,1.2559321,46469.487700000005,65414.342528564994,18944.85482856499,28.96131658021662
56319,80.2121375,7.2920125,7.2920125,269804.4625,804591.27417048,534786.81167048,66.466891804393
56397,5.730832800000001,0.5209848,0.5209848,19276.4376,26275.959444615,6999.521844614999,26.63850147648741
56400,205.7391798,18.7035618,18.7035618,692031.7866,715446.978735135,23415.19213513506,3.272806068247243
56456,409.3420474,37.212913400000005,37.212913400000005,1376877.7958,3349856.9249022002,1972979.1291022003,58.897414824957096
56474,2.4163975,0.21967250000000002,0.21967250000000002,8127.8825,13098.377921910002,4970.495421910002,37.94741189743597
56564,368.987784,33.544344,33.544344,1241140.728,2872924.386458715,1631783.658458715,56.798698432509696
56596,96.8985963,8.8089633,8.8089633,325931.6421,867851.485958475,541919.8438584751,62.443845822302926
56603,12.6077061,1.1461551,1.1461551,42407.738699999994,78474.411842295,36066.673142295,45.95978777741704
56604,14.2338768,1.2939888000000002,1.2939888000000002,47877.5856,85224.1340475,37346.548447500005,43.82156400285013
56606,36.0580352,3.2780032,3.2780032,121286.1184,137814.94032894,16528.821928939986,11.993490611024175
56609,347.9559039,31.632354900000006,31.632354900000006,1170397.1313,2817782.8018463403,1647385.6705463403,58.46389826309174
56611,390.4288036,35.4935276,35.4935276,1313260.5211999998,3429952.21053429,2116691.68933429,61.711987789024306
56671,479.69991849999997,43.6090835,43.6090835,1613536.0894999998,3472623.601106745,1859087.5116067454,53.535531781050025
56908,62.1025086,5.645682600000001,5.645682600000001,208890.2562,327368.694167535,118478.43796753499,36.1911325298876
57978,82.0827964,7.4620724,7.4620724,276096.6788,425981.67860928003,149884.99980928004,35.18578552453612
58284,7.756391499999999,0.7051265,0.7051265,26089.6805,36226.22488671,10136.54438671,27.98123298359114
58325,23.6687847,2.1517077000000002,2.1517077000000002,79613.1849,142213.855899945,62600.670999944996,44.0186862270213
58378,20.1108237,1.8282567000000003,1.8282567000000003,67645.4979,122449.68490029,54804.187000289996,44.756494918640826
58427,54.089338600000005,4.917212600000001,4.917212600000001,181936.8662,231452.07310552502,49515.20690552503,21.393287275914684
58503,348.8369962,31.712454200000003,31.712454200000003,1173360.8054,1254293.539001415,80932.73360141506,6.452455592320783
