facility_id,site_name,state,latitude,longitude,annual_generation_mwh,original_fuel,new_technology,abatement_cost,NOx,SOx,PM2_5,VOC,NH3,CO2,transition,height,diam,temp,velocity
26,Plant 26,AL,33.244211,-86.458056,3724241.0,Coal,NGCC,94.49000423686414,409.66651,37.24241,37.24241,74.48482,37.24241,1377969.17,Coal to NGCC,50.0,5.0,400.0,20.0
60,Plant 60,NE,40.580872,-98.312437,1224281.29,Coal,NGCC,-590.8430677258003,134.6709419,12.2428129,12.2428129,24.4856258,12.2428129,452984.0773,Coal to NGCC,50.0,5.0,400.0,20.0
118,Plant 118,AZ,32.5517,-111.3,129391.26,Gas,NGCC,-914.4858604528832,14.2330386,1.2939126,1.2939126,2.5878252,1.2939126,47874.7662,Gas to NGCC,50.0,5.0,400.0,20.0
130,Plant 130,SC,33.371506,-80.113235,9164494.42,Coal,NGCC,-714.6238342080339,1008.0943862,91.64494420000001,91.64494420000001,183.28988840000002,91.64494420000001,3390862.9354,Coal to NGCC,50.0,5.0,400.0,20.0
201,Plant 201,AR,35.462382,-93.804926,411773.43,Gas,NGCC,-367.88186713217516,45.2950773,4.1177343,4.1177343,8.2354686,4.1177343,152356.1691,Gas to NGCC,50.0,5.0,400.0,20.0
341,Plant 341,CA,33.7641,-118.2248,7802.16,Gas,NGCC,50.92491349639007,0.8582376,0.07802160000000001,0.07802160000000001,0.15604320000000002,0.07802160000000001,2886.7992,Gas to NGCC,50.0,5.0,400.0,20.0
377,Plant 377,CA,34.1556,-118.2782,34333.02,Gas,NGCC,-217.91880455767384,3.7766322,0.3433302,0.3433302,0.6866604,0.3433302,12703.2174,Gas to NGCC,50.0,5.0,400.0,20.0
470,Plant 470,CO,38.2081,-104.5747,7198606.13,Coal,NGCC,-253.8411947098249,791.8466743,71.9860613,71.9860613,143.9721226,71.9860613,2663484.2681,Coal to NGCC,50.0,5.0,400.0,20.0
525,Plant 525,CO,40.4856,-107.185,2726468.64,Coal,NGCC,68.46408696834276,299.9115504,27.264686400000002,27.264686400000002,54.529372800000004,27.264686400000002,1008793.3968,Coal to NGCC,50.0,5.0,400.0,20.0
533,Plant 533,AL,31.400255,-86.476449,2534440.26,Gas,NGCC,-602.1857535938125,278.7884286,25.3444026,25.3444026,50.6888052,25.3444026,937742.8962,Gas to NGCC,50.0,5.0,400.0,20.0
544,Plant 544,CT,41.209797,-73.108976,9372.29,Oil,NGCC,91.87142538387516,1.0309519,0.09372290000000001,0.09372290000000001,0.18744580000000002,0.09372290000000001,3467.7473000000005,Oil to NGCC,50.0,5.0,400.0,20.0
546,Plant 546,CT,41.4281,-72.1019,40657.71,Oil,NGCC,104.12640245153862,4.4723481000000005,0.4065771,0.4065771,0.8131542,0.4065771,15043.3527,Oil to NGCC,50.0,5.0,400.0,20.0
602,Plant 602,MD,39.182073,-76.537151,1266698.26,Coal,NGCC,69.0570161624528,139.3368086,12.6669826,12.6669826,25.3339652,12.6669826,468678.3562,Coal to NGCC,50.0,5.0,400.0,20.0
643,Plant 643,FL,30.2686,-85.7003,4271967.21,Gas,NGCC,22.78972205782687,469.9163931,42.719672100000004,42.719672100000004,85.43934420000001,42.719672100000004,1580627.8677,Gas to NGCC,50.0,5.0,400.0,20.0
664,Plant 664,FL,29.6461,-82.3208,749021.72,Gas,NGCC,20.62706114541637,82.3923892,7.4902172,7.4902172,14.9804344,7.4902172,277138.0364,Gas to NGCC,50.0,5.0,400.0,20.0
667,Plant 667,FL,30.4172,-81.5525,3550978.76,Gas,NGCC,94.70052450287123,390.60766359999997,35.5097876,35.5097876,71.0195752,35.5097876,1313862.1412,Gas to NGCC,50.0,5.0,400.0,20.0
676,Plant 676,FL,28.0801,-81.9229,1164203.41,Gas,NGCC,-558.9971927735035,128.0623751,11.6420341,11.6420341,23.2840682,11.6420341,430755.2617,Gas to NGCC,50.0,5.0,400.0,20.0
689,Plant 689,FL,30.162304,-84.200673,912036.0,Gas,NGCC,-30.004453673713094,100.32396,9.120360000000002,9.120360000000002,18.240720000000003,9.120360000000002,337453.32,Gas to NGCC,50.0,5.0,400.0,20.0
703,Plant 703,GA,34.1256,-84.9222,11170637.5,Coal,NGCC,76.40371161859483,1228.770125,111.70637500000001,111.70637500000001,223.41275000000002,111.70637500000001,4133135.875,Coal to NGCC,50.0,5.0,400.0,20.0
963,Plant 963,IL,39.754803,-89.602389,766988.95,Coal,NGCC,-904.960371719192,84.3687845,7.6698895,7.6698895,15.339779,7.6698895,283785.9115,Coal to NGCC,50.0,5.0,400.0,20.0
976,Plant 976,IL,37.619747,-88.953114,767181.57,Gas,NGCC,-397.99259044736175,84.3899727,7.6718157,7.6718157,15.3436314,7.6718157,283857.1809,Gas to NGCC,50.0,5.0,400.0,20.0
983,Plant 983,IN,38.7378,-85.4206,5556354.97,Coal,NGCC,71.50576174699171,611.1990466999999,55.5635497,55.5635497,111.1270994,55.5635497,2055851.3388999999,Coal to NGCC,50.0,5.0,400.0,20.0
1007,Plant 1007,IN,40.0969,-85.9714,920844.42,Gas,NGCC,-594.4072024467289,101.29288620000001,9.2084442,9.2084442,18.4168884,9.2084442,340712.4354,Gas to NGCC,50.0,5.0,400.0,20.0
1082,Plant 1082,IA,41.18,-95.8408,6252607.69,Coal,NGCC,-296.21164377947076,687.7868459000001,62.52607690000001,62.52607690000001,125.05215380000001,62.52607690000001,2313464.8453,Coal to NGCC,50.0,5.0,400.0,20.0
1240,Plant 1240,KS,37.7903,-97.521667,443298.5,Gas,NGCC,-447.47079014113547,48.762835,4.432985,4.432985,8.86597,4.432985,164020.445,Gas to NGCC,50.0,5.0,400.0,20.0
1268,Plant 1268,KS,37.6953,-95.4586,81122.89,Gas,NGCC,-29.1431623614525,8.9235179,0.8112289,0.8112289,1.6224578,0.8112289,30015.4693,Gas to NGCC,50.0,5.0,400.0,20.0
1356,Plant 1356,KY,38.7497,-85.035,10757516.82,Coal,NGCC,78.47148422087035,1183.3268502,107.57516820000001,107.57516820000001,215.15033640000001,107.57516820000001,3980281.2234,Coal to NGCC,50.0,5.0,400.0,20.0
1364,Plant 1364,KY,38.0525,-85.9103,8288373.42,Coal,NGCC,82.80344771714063,911.7210762,82.8837342,82.8837342,165.7674684,82.8837342,3066698.1654,Coal to NGCC,50.0,5.0,400.0,20.0
1384,Plant 1384,KY,36.9981,-84.5919,539135.56,Coal,NGCC,78.36021880441466,59.30491160000001,5.391355600000001,5.391355600000001,10.782711200000001,5.391355600000001,199480.15720000002,Coal to NGCC,50.0,5.0,400.0,20.0
1391,Plant 1391,LA,30.4922,-91.1864,3333297.56,Gas,NGCC,87.66903976295056,366.66273160000003,33.332975600000005,33.332975600000005,66.66595120000001,33.332975600000005,1233320.0972,Gas to NGCC,50.0,5.0,400.0,20.0
1393,Plant 1393,LA,30.2844,-93.2911,1608801.83,Coal,NGCC,58.544531442770236,176.9682013,16.0880183,16.0880183,32.1760366,16.0880183,595256.6771,Coal to NGCC,50.0,5.0,400.0,20.0
1554,Plant 1554,MD,39.1781,-76.5268,92188.99,Oil,NGCC,52.066957135912034,10.1407889,0.9218899000000002,0.9218899000000002,1.8437798000000003,0.9218899000000002,34109.9263,Oil to NGCC,50.0,5.0,400.0,20.0
1556,Plant 1556,MD,39.442836,-76.221761,256047.38,Gas,NGCC,-978.9892181342099,28.1652118,2.5604738000000005,2.5604738000000005,5.120947600000001,2.5604738000000005,94737.5306,Gas to NGCC,50.0,5.0,400.0,20.0
1564,Plant 1564,MD,38.4878,-75.8208,6611.05,Oil,NGCC,32.73225733425382,0.7272155,0.0661105,0.0661105,0.132221,0.0661105,2446.0885,Oil to NGCC,50.0,5.0,400.0,20.0
1573,Plant 1573,MD,38.3592,-76.9767,457.03,Oil,NGCC,63.218453853779636,0.0502733,0.0045703,0.0045703,0.0091406,0.0045703,169.10109999999997,Oil to NGCC,50.0,5.0,400.0,20.0
2079,Plant 2079,MO,39.1306,-94.4778,2829160.54,Coal,NGCC,83.81993035685585,311.2076594,28.2916054,28.2916054,56.5832108,28.2916054,1046789.3998,Coal to NGCC,50.0,5.0,400.0,20.0
2364,Plant 2364,NH,43.1411,-71.4692,180864.42,Coal,NGCC,73.14716759076963,19.8950862,1.8086442000000003,1.8086442000000003,3.6172884000000005,1.8086442000000003,66919.83540000001,Coal to NGCC,50.0,5.0,400.0,20.0
2390,Plant 2390,NJ,40.476525,-74.352336,705.76,Oil,NGCC,35.836961571281016,0.0776336,0.007057600000000001,0.007057600000000001,0.014115200000000001,0.007057600000000001,261.1312,Oil to NGCC,50.0,5.0,400.0,20.0
2493,Plant 2493,NY,40.7281,-73.9742,2132611.0,Gas,NGCC,74.78818401649552,234.58721,21.326110000000003,21.326110000000003,42.65222000000001,21.326110000000003,789066.07,Gas to NGCC,50.0,5.0,400.0,20.0
2504,Plant 2504,NY,40.768,-73.9515,210.0,Oil,NGCC,0.045142723689455,0.023100000000000002,0.0021000000000000003,0.0021000000000000003,0.004200000000000001,0.0021000000000000003,77.7,Oil to NGCC,50.0,5.0,400.0,20.0
2514,Plant 2514,NY,40.827149,-73.647473,969.0,Oil,NGCC,32.00298165187608,0.10659,0.00969,0.00969,0.01938,0.00969,358.53,Oil to NGCC,50.0,5.0,400.0,20.0
2521,Plant 2521,NY,40.695485,-73.348573,40.0,Oil,NGCC,42.95177392460327,0.0044,0.0004,0.0004,0.0008,0.0004,14.8,Oil to NGCC,50.0,5.0,400.0,20.0
2539,Plant 2539,NY,42.594196,-73.763752,4177827.24,Gas,NGCC,-316.07000404087694,459.5609964,41.778272400000006,41.778272400000006,83.55654480000001,41.778272400000006,1545796.0788,Gas to NGCC,50.0,5.0,400.0,20.0
2628,Plant 2628,NY,41.1269,-74.1653,912.4,Gas,NGCC,60.15889995785391,0.100364,0.009124,0.009124,0.018248,0.009124,337.58799999999997,Gas to NGCC,50.0,5.0,400.0,20.0
2632,Plant 2632,NY,41.4278,-74.4186,945.29,Gas,NGCC,69.22356285244855,0.1039819,0.0094529,0.0094529,0.0189058,0.0094529,349.7573,Gas to NGCC,50.0,5.0,400.0,20.0
2712,Plant 2712,NC,36.4833,-79.0731,2390750.27,Coal,NGCC,31.76033000830077,262.9825297,23.907502700000002,23.907502700000002,47.815005400000004,23.907502700000002,884577.5999,Coal to NGCC,50.0,5.0,400.0,20.0
2718,Plant 2718,NC,35.1897,-81.0122,138978.99,Coal,NGCC,65.1363559512484,15.2876889,1.3897899,1.3897899,2.7795798,1.3897899,51422.226299999995,Coal to NGCC,50.0,5.0,400.0,20.0
2721,Plant 2721,NC,35.22,-81.7594,5735134.25,Gas,NGCC,-233.61422913946848,630.8647675,57.3513425,57.3513425,114.702685,57.3513425,2121999.6725,Gas to NGCC,50.0,5.0,400.0,20.0
2828,Plant 2828,OH,40.2522,-80.6486,10415660.46,Coal,NGCC,80.05471289781596,1145.7226506000002,104.15660460000002,104.15660460000002,208.31320920000005,104.15660460000002,3853794.3702000002,Coal to NGCC,50.0,5.0,400.0,20.0
2832,Plant 2832,OH,39.1128,-84.8036,3149522.73,Coal,NGCC,77.19689667127562,346.4475003,31.495227300000003,31.495227300000003,62.99045460000001,31.495227300000003,1165323.4101,Coal to NGCC,50.0,5.0,400.0,20.0
2869,Plant 2869,OH,41.429444,-82.264444,1111697.3,Gas,NGCC,-386.5256705087668,122.286703,11.116973000000002,11.116973000000002,22.233946000000003,11.116973000000002,411328.001,Gas to NGCC,50.0,5.0,400.0,20.0
2876,Plant 2876,OH,38.9144,-82.1289,5212400.49,Coal,NGCC,73.6482004303931,573.3640539,52.12400490000001,52.12400490000001,104.24800980000002,52.12400490000001,1928588.1813,Coal to NGCC,50.0,5.0,400.0,20.0
3006,Plant 3006,OK,35.0847,-98.23,1101809.93,Gas,NGCC,-164.799095770903,121.1990923,11.0180993,11.0180993,22.0361986,11.0180993,407669.67409999995,Gas to NGCC,50.0,5.0,400.0,20.0
3096,Plant 3096,PA,40.464851,-80.043761,82280.82,Gas,NGCC,95.4426837209077,9.050890200000001,0.8228082000000001,0.8228082000000001,1.6456164000000002,0.8228082000000001,30443.903400000003,Gas to NGCC,50.0,5.0,400.0,20.0
3111,Plant 3111,PA,40.12282,-77.1716,3335.42,Oil,NGCC,54.6129978257999,0.3668962,0.0333542,0.0333542,0.0667084,0.0333542,1234.1054,Oil to NGCC,50.0,5.0,400.0,20.0
3113,Plant 3113,PA,40.910205,-75.079398,707.9,Oil,NGCC,70.50657449507042,0.077869,0.007079,0.007079,0.014158,0.007079,261.923,Oil to NGCC,50.0,5.0,400.0,20.0
3118,Plant 3118,PA,40.3842,-79.0611,3136317.76,Coal,NGCC,79.11713240091125,344.9949536,31.3631776,31.3631776,62.7263552,31.3631776,1160437.5712,Coal to NGCC,50.0,5.0,400.0,20.0
3122,Plant 3122,PA,40.512825,-79.196107,1202671.92,Coal,NGCC,71.1074179803848,132.2939112,12.0267192,12.0267192,24.0534384,12.0267192,444988.61039999995,Coal to NGCC,50.0,5.0,400.0,20.0
3132,Plant 3132,PA,41.835947,-79.188668,19611.11,Gas,NGCC,101.31654587630456,2.1572221000000003,0.1961111,0.1961111,0.3922222,0.1961111,7256.1107,Gas to NGCC,50.0,5.0,400.0,20.0
3136,Plant 3136,PA,40.6604,-79.3411,3073565.66,Coal,NGCC,77.79859343006711,338.0922226,30.735656600000006,30.735656600000006,61.47131320000001,30.735656600000006,1137219.2942000001,Coal to NGCC,50.0,5.0,400.0,20.0
3149,Plant 3149,PA,41.0714,-76.6672,640313.57,Gas,NGCC,105.73089570530321,70.43449269999999,6.4031357,6.4031357,12.8062714,6.4031357,236916.02089999997,Gas to NGCC,50.0,5.0,400.0,20.0
3161,Plant 3161,PA,39.858,-75.323,30652.09,Gas,NGCC,86.90634305373767,3.3717299,0.30652090000000004,0.30652090000000004,0.6130418000000001,0.30652090000000004,11341.2733,Gas to NGCC,50.0,5.0,400.0,20.0
3168,Plant 3168,PA,39.984469,-75.075247,826.5,Oil,NGCC,69.3258964265914,0.09091500000000001,0.008265000000000002,0.008265000000000002,0.016530000000000003,0.008265000000000002,305.805,Oil to NGCC,50.0,5.0,400.0,20.0
3236,Plant 3236,RI,41.8167,-71.4042,1203894.25,Gas,NGCC,-427.75430870981967,132.4283675,12.038942500000001,12.038942500000001,24.077885000000002,12.038942500000001,445440.8725,Gas to NGCC,50.0,5.0,400.0,20.0
3285,Plant 3285,SC,32.8265,-79.9634,17468.8,Gas,NGCC,84.92167517725063,1.921568,0.174688,0.174688,0.349376,0.174688,6463.455999999999,Gas to NGCC,50.0,5.0,400.0,20.0
3297,Plant 3297,SC,33.8264,-80.6228,1917449.36,Coal,NGCC,85.45512586816207,210.91942960000003,19.1744936,19.1744936,38.3489872,19.1744936,709456.2632,Coal to NGCC,50.0,5.0,400.0,20.0
3298,Plant 3298,SC,33.0158,-79.9297,2166731.14,Coal,NGCC,74.08402333057327,238.34042540000002,21.667311400000003,21.667311400000003,43.334622800000005,21.667311400000003,801690.5218,Coal to NGCC,50.0,5.0,400.0,20.0
3399,Plant 3399,TN,36.3903,-87.6539,9747990.78,Coal,NGCC,69.90688987638794,1072.2789857999999,97.4799078,97.4799078,194.9598156,97.4799078,3606756.5886,Coal to NGCC,50.0,5.0,400.0,20.0
3403,Plant 3403,TN,36.3156,-86.4006,4308843.25,Coal,NGCC,69.03439003428659,473.9727575,43.0884325,43.0884325,86.176865,43.0884325,1594272.0025,Coal to NGCC,50.0,5.0,400.0,20.0
3407,Plant 3407,TN,35.8992,-84.5194,2801316.27,Coal,NGCC,62.33991222910014,308.1447897,28.013162700000002,28.013162700000002,56.026325400000005,28.013162700000002,1036487.0199,Coal to NGCC,50.0,5.0,400.0,20.0
3559,Plant 3559,TX,25.9131,-97.5214,117878.87,Gas,NGCC,-978.1114263312811,12.9666757,1.1787887000000001,1.1787887000000001,2.3575774000000003,1.1787887000000001,43615.181899999996,Gas to NGCC,50.0,5.0,400.0,20.0
3785,Plant 3785,VA,37.7061,-75.7031,2360.0,Oil,NGCC,31.930509356512676,0.2596,0.023600000000000003,0.023600000000000003,0.047200000000000006,0.023600000000000003,873.2,Oil to NGCC,50.0,5.0,400.0,20.0
3845,Plant 3845,WA,46.755938,-122.859764,4436384.54,Coal,NGCC,64.34431754418637,488.0022994,44.3638454,44.3638454,88.7276908,44.3638454,1641462.2798,Coal to NGCC,50.0,5.0,400.0,20.0
3935,Plant 3935,WV,38.4731,-81.8233,9188631.9,Coal,NGCC,71.84715639977355,1010.7495090000001,91.88631900000001,91.88631900000001,183.77263800000003,91.88631900000001,3399793.8030000003,Coal to NGCC,50.0,5.0,400.0,20.0
3943,Plant 3943,WV,39.710833,-79.9275,4822011.86,Coal,NGCC,86.3725469977066,530.4213046000001,48.220118600000006,48.220118600000006,96.44023720000001,48.220118600000006,1784144.3882000002,Coal to NGCC,50.0,5.0,400.0,20.0
