facility_id,macc,emissions,transition,from_fuel,to_tech,nameplate_capacity,annual_generation,cumulative_end,cumulative_start
6101,58.27358669740015,1527119.787246996,Coal to NGCC,Coal,NGCC,362.1,2041923.98,159682480.87621528,158155361.08896828
1393,58.544531442770236,1197626.7878922962,Coal to NGCC,Coal,NGCC,1433.6,1608801.83,160880107.66410756,159682480.87621528
879,59.121945138406396,1157560.5127620425,Coal to NGCC,Coal,NGCC,1785.6,1570316.28,162037668.1768696,160880107.66410756
1379,59.15800254557723,3967804.951397162,Coal to NGCC,Coal,NGCC,1575.0,5385903.06,166005473.12826675,162037668.1768696
8222,59.41449489876707,2911614.770416849,Coal to Wind,Coal,Wind,450.0,2750235.48,168917087.8986836,166005473.12826675
1702,59.529025003535736,715836.2827158702,Gas to Wind,Gas,Wind,1402.3,676331.09,169632924.18139946,168917087.8986836
594,59.535965017061265,19588.460754361797,Coal to NGCC,Coal,NGCC,464.1,26759.28,169652512.64215383,169632924.18139946
6772,59.53989700618888,518374.29405913176,Coal to NGCC,Coal,NGCC,446.0,708184.23,170170886.93621296,169652512.64215383
6204,59.95945949461699,7442444.103981525,Coal to NGCC,Coal,NGCC,1863.0,10239246.69,177613331.04019448,170170886.93621296
1012,60.02035068915529,1191966.8526564483,Coal to NGCC,Coal,NGCC,368.9,1641562.5,178805297.89285094,177613331.04019448
2628,60.15889995785391,660.9835856848,Gas to NGCC,Gas,NGCC,46.5,912.4,178805958.87643662,178805297.89285094
6469,60.72179057473316,5348499.585928694,Coal to Wind,Coal,Wind,954.0,5273647.98,184154458.46236533,178805958.87643662
6009,61.044977745168254,2680658.9150522677,Coal to NGCC,Coal,NGCC,1800.0,3754794.85,186835117.3774176,184154458.46236533
4158,61.24906936342348,2805269.532788214,Coal to NGCC,Coal,NGCC,816.7,3942473.7,189640386.9102058,186835117.3774176
2168,61.58852233136245,5926245.58890257,Coal to Wind,Coal,Wind,1181.7,6185253.88,195566632.49910837,189640386.9102058
6030,62.10277012883581,7657325.426288146,Coal to Wind,Coal,Wind,1215.6,7778728.24,203223957.92539653,195566632.49910837
1040,62.185464175384475,16653.839785711498,Coal to NGCC,Coal,NGCC,93.9,23762.82,203240611.76518226,203223957.92539653
113,62.24145713257126,1391553.6665656255,Coal to NGCC,Coal,NGCC,425.9,1987350.31,204632165.43174788,203240611.76518226
3407,62.33991222910014,1958399.2836109353,Coal to NGCC,Coal,NGCC,1700.0,2801316.27,206590564.71535882,204632165.43174788
6177,62.61133269210613,2448125.142304471,Coal to NGCC,Coal,NGCC,821.8,3517072.15,209038689.8576633,206590564.71535882
6139,63.0369641398048,2666472.686538996,Coal to NGCC,Coal,NGCC,1116.0,3856800.23,211705162.5442023,209038689.8576633
6166,63.065127220586625,2066300.5723229074,Coal to NGCC,Coal,NGCC,2600.0,2990043.37,213771463.1165252,211705162.5442023
6064,63.15749928760228,600547.4621771745,Coal to NGCC,Coal,NGCC,365.0,870295.98,214372010.5787024,213771463.1165252
1573,63.218453853779636,315.06932536900007,Oil to NGCC,Oil,NGCC,260.0,457.03,214372325.64802775,214372010.5787024
6257,63.35217798205505,5069262.107247445,Coal to NGCC,Coal,NGCC,2673.0,7368872.0,219441587.7552752,214372325.64802775
2817,63.37428487845349,2521454.052931223,Coal to NGCC,Coal,NGCC,656.0,3666560.42,221963041.8082064,219441587.7552752
6248,63.379315159465364,2068942.3776971293,Coal to NGCC,Coal,NGCC,552.3,3008781.52,224031984.18590355,221963041.8082064
6017,63.825057824286375,2304602.8138294546,Coal to NGCC,Coal,NGCC,617.4,3375064.06,226336586.999733,224031984.18590355
