State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
GA,6124,30253.0,0.991,20877.3,41.633,340582.1,Natural Gas Fired Combustion Turbine,Combustion turbine,1995.0,29.0,6088.986526069128,810.4,Gas,NG,32.356287,-81.168347,0.15685666,1569.479,22.017164201314195,19.27582333035601,5.853455614890489,46192010.494357176,27911392.1823555,6883663.803111215,4934514680.726421,5230585561.570007,652588.7469269527,330773.1283489091,80367.94559244643,0.0,0.0,63531.3,0.0,0.0,0.0,674490.635,0.0,3355799.281951886,2027732.2602199405,500090.6823594684,379996347.50361836,18939.567137309998,10196.3712851,8743.195852209998,-376640548.22166646,652588.7469269527,0.0,0.0,-377968615.2433984,330773.1283489091,0.0,0.0,-379496256.8212589,80367.94559244643,63531.3,674490.635,-375987959.4747395,-377637842.11504954,-378677866.94066644,-19851.982716862734,-19939.095723635728,-43311.149989274105
IN,6137,2033134.76,2718.306,2167645.051,1116.968,21300273.375,Natural Gas Fired Combustion Turbine,Combustion turbine,1991.0,33.0,1350.8869872562254,176.4,Gas,NG,37.9053,-87.715,0.3695753,1461.365,627.9992707000135,1391.25733378485,393.37798158037305,1317542469.9286282,2014540619.320463,462612506.33851874,238296464.5519982,0.0,18613898.3835484,23873975.847748026,5401079.687098523,0.0,0.0,4269582.996,0.0,0.0,0.0,45328739.474199995,0.0,95718026.28222309,146354183.1461172,33608295.02717595,0.0,1966454.4252979197,685241.030165692,1281213.3951322278,95718026.28222309,18613898.3835484,0.0,0.0,146354183.1461172,23873975.847748026,0.0,0.0,33608295.02717595,5401079.687098523,4269582.996,45328739.474199995,114331924.66577148,170228158.99386525,88607697.18447447,58.14115150339683,86.56603316299869,69.15920292523144
AR,6138,2276365.06,642.987,2491950.095,2574.732,23759994.669,Conventional Steam Coal,Coal,1978.0,46.0,3293.5881663737555,558.0,Coal,SUB,36.2561,-94.5241,0.48891553,1542.816,531.5008783544754,1475.4611054875766,440.43902561721234,1115088842.7876892,2136467680.7460108,517956294.12584174,1837822196.8365557,0.0,15753686.03442665,25318912.57016681,6047227.821724325,0.0,0.0,4780366.626,0.0,0.0,0.0,50751559.0127,0.0,81009990.643222,155212051.43986338,37628960.967661135,0.0,2260658.9993475466,767218.5678177021,1493440.4315298446,81009990.643222,15753686.03442665,0.0,0.0,155212051.43986338,25318912.57016681,0.0,0.0,37628960.967661135,6047227.821724325,4780366.626,50751559.0127,96763676.67764865,180530964.0100302,99208114.42808546,42.80330501220034,79.8576716179369,66.42924105547286
TX,6139,3856800.23,9495.673,4372159.174,4016.782,41687240.157,Conventional Steam Coal,Coal,1977.0,47.0,6587.176332747511,1116.0,Coal,SUB,33.05522,-94.839993,0.32819584,1529.302,1341.4977826970185,2521.9349906521707,746.2271167092331,2814462348.098345,3651761866.464343,877563089.250058,7351288787.346223,0.0,39761994.27913963,43276404.439591244,10245698.31241777,0.0,0.0,8099280.483,0.0,0.0,0.0,85987361.12785001,0.0,204467626.01906708,265296524.61949766,63754003.19785987,0.0,3966355.9086174374,1299883.222078441,2666472.686538996,204467626.01906708,39761994.27913963,0.0,0.0,265296524.61949766,43276404.439591244,0.0,0.0,63754003.19785987,10245698.31241777,8099280.483,85987361.12785001,244229620.29820672,308572929.0590889,168086343.12112767,61.57531646809236,77.79758956796414,63.0369641398048
TX,6146,13025624.01,13302.532,13996318.363,9144.892,133450757.839,Conventional Steam Coal,Coal,1977.0,47.0,9880.764499121266,2379.6000000000004,Coal,SUB,32.2606,-94.5706,0.3719185,1518.344,3998.0354843241103,8578.835929319453,2520.243017181333,8387878446.111983,12422154425.65457,2963805788.205248,23512267202.108967,0.0,118501771.75536662,147212824.54712185,34602936.6258997,0.0,0.0,27353810.421,0.0,0.0,0.0,290406287.30295,0.0,609370238.8208642,902455997.385077,215317264.38101265,0.0,12697245.875242645,4390113.331771167,8307132.543471478,609370238.8208642,118501771.75536662,0.0,0.0,902455997.385077,147212824.54712185,0.0,0.0,215317264.38101265,34602936.6258997,27353810.421,290406287.30295,727872010.5762308,1049668821.9321989,567680298.7308624,57.32518829106482,82.66901596186815,68.33649225652462
MO,6155,891035.75,2049.046,861520.39,367.296,8214337.932,Conventional Steam Coal,Coal,1976.0,48.0,6587.176332747511,1242.0,Coal,SUB,38.131248,-90.263157,0.28577882,1467.94,355.9270553260195,606.9974151302198,172.40069460568068,746734962.073989,878932257.1085582,202743216.85628048,8181273005.2724085,0.0,10549677.919863218,10416075.64363457,2367061.536935996,0.0,0.0,1871175.0750000002,0.0,0.0,0.0,19865642.04625,0.0,54249482.16623699,63853471.75242706,14729074.016599368,0.0,781558.116546033,300311.748762025,481246.367784008,54249482.16623699,10549677.919863218,0.0,0.0,63853471.75242706,10416075.64363457,0.0,0.0,14729074.016599368,2367061.536935996,1871175.0750000002,19865642.04625,64799160.086100206,74269547.39606163,38832952.67478536,82.91022601424625,95.02754283236624,80.69245873708971
CT,6156,34926.01,28.697,30415.273,19.766,422099.715,Petroleum Liquids,Combustion turbine - aeroderivative,1975.0,49.0,0.0,641.5,Oil,RFO,41.283997,-72.904323,0.29793832,1470.496,13.381922209387135,23.75117693121284,6.757605835461653,28075272.795294207,34391704.19639619,7946944.462502903,0.0,0.0,396640.17428623466,407570.1961396123,92781.9281208885,0.0,0.0,73344.62100000001,0.0,0.0,0.0,778675.3929500001,0.0,2039638.008364259,2498519.8741558716,577336.8648726942,0.0,27592.2703119231,11771.347154567002,15820.9231573561,2039638.008364259,396640.17428623466,0.0,0.0,2498519.8741558716,407570.1961396123,0.0,0.0,577336.8648726942,92781.9281208885,73344.62100000001,778675.3929500001,2436278.1826504935,2906090.070295484,1522138.8069435828,88.29567683662968,105.32261526300398,96.21049238431127
UT,6165,4690299.76,1940.223,4915858.398,4654.43,47912926.504,Conventional Steam Coal,Coal,1983.0,41.0,9880.764499121266,1472.2,Coal,BIT,39.1747,-111.0289,0.10475463,1810.91,5111.2048597060175,2590.023618773877,907.4955034440059,10723307795.663223,3750354199.9845743,1067214712.0501509,14546461495.606327,0.0,151496112.04168636,44444805.29815973,12459913.262286201,0.0,0.0,9849629.496,0.0,0.0,0.0,104570233.14919999,0.0,779036638.9276707,272459150.33100617,77531987.15660763,0.0,4459591.526032111,1580803.1531211915,2878788.372910919,779036638.9276707,151496112.04168636,0.0,0.0,272459150.33100617,44444805.29815973,0.0,0.0,77531987.15660763,12459913.262286201,9849629.496,104570233.14919999,930532750.969357,316903955.6291659,204411763.06409383,208.65874050067805,71.06120678974581,71.00617919246373
IN,6166,2990043.37,2008.286,3388565.661,1149.434,32521323.882,Conventional Steam Coal,Coal,1984.0,40.0,6587.176332747511,2600.0,Coal,SUB,37.9256,-87.0372,0.3549815,1448.947,961.5406771522227,2063.597443981663,578.5239861465832,2017312340.665363,2988089098.8854485,680344207.7083819,17126658465.143528,0.0,28500065.67079188,35411332.13872534,7943134.329792588,0.0,0.0,6279091.0770000005,0.0,0.0,0.0,66663016.934149995,0.0,146555545.68477792,217081420.46930388,49426266.12857253,0.0,3074054.9226045865,1007754.350281679,2066300.5723229074,146555545.68477792,28500065.67079188,0.0,0.0,217081420.46930388,35411332.13872534,0.0,0.0,49426266.12857253,7943134.329792588,6279091.0770000005,66663016.934149995,175055611.35556978,252492752.60802922,130311508.46951512,56.94615605867204,82.13670834290009,63.065127220586625
AZ,6177,3517072.15,125.751,4005256.629,2821.443,38229136.41,Conventional Steam Coal,Coal,1979.0,45.0,6587.176332747511,821.8,Coal,SUB,34.5789,-109.2708,0.16300894,1908.066,2463.0074755542373,1843.2654196434403,680.49534672239,5167389683.71279,2669048327.6437016,800262527.7455306,5413341510.251904,0.0,73003541.57542759,31630434.601081435,9343201.110498413,0.0,0.0,7385851.515,0.0,0.0,0.0,78413123.58425,0.0,375405235.7666335,193903455.7176458,58138201.5469865,0.0,3633507.5334023763,1185382.391097905,2448125.142304471,375405235.7666335,73003541.57542759,0.0,0.0,193903455.7176458,31630434.601081435,0.0,0.0,58138201.5469865,9343201.110498413,7385851.515,78413123.58425,448408777.3420611,225533890.31872723,153280377.7567349,123.4093429612835,62.070571822246855,62.61133269210613
TX,6178,2851065.68,9577.27,3013749.179,2121.567,28735198.007,Conventional Steam Coal,Coal,1980.0,44.0,3293.5881663737555,622.4,Coal,SUB,28.7128,-97.214167,0.27292702,1493.142,1192.495103360267,1909.4404561218573,551.6340995279004,2501854726.84984,2764869780.4644494,648721701.0448108,2049929274.7510252,0.0,35345554.86359831,32765998.22705107,7573936.186518072,0.0,0.0,5987237.928,0.0,0.0,0.0,63564509.33560001,0.0,181757022.61187026,200864779.96246803,47128925.440877326,0.0,2734027.144826361,960913.7682704562,1773113.3765559047,181757022.61187026,35345554.86359831,0.0,0.0,200864779.96246803,32765998.22705107,0.0,0.0,47128925.440877326,7573936.186518072,5987237.928,63564509.33560001,217102577.47546858,233630778.1895191,124254608.89099541,79.40761593618224,85.45298411964271,70.07708053748236
TX,6179,8269206.89,578.36,9248091.887,5364.089,88177903.52,Conventional Steam Coal,Coal,1979.0,45.0,9880.764499121266,1690.0,Coal,SUB,29.9172,-96.7506,0.35602137,1508.848,2651.451386163362,5480.477004246517,1599.9548970667906,5562745008.170733,7935730702.148956,1881546958.9505458,16698492003.514938,0.0,78589019.08588205,94044985.39287023,21967380.736727037,0.0,0.0,17365334.469,0.0,0.0,0.0,184361967.61254996,0.0,404127369.74029756,576522197.3892697,136692338.4851657,0.0,8389727.46408053,2787026.2018228625,5602701.262257667,404127369.74029756,78589019.08588205,0.0,0.0,576522197.3892697,94044985.39287023,0.0,0.0,136692338.4851657,21967380.736727037,17365334.469,184361967.61254996,482716388.8261796,670567182.7821399,360387021.3034427,57.53659947749958,79.92717113316036,64.32379747447412
TX,6180,13011882.33,8195.533,13433250.18,4373.262,123441913.275,Conventional Steam Coal,Coal,2010.0,14.0,6882.091992609337,1795.4,Coal,LIG,31.1803,-96.4866,0.39580983,1537.702,3752.7482870013646,8461.901010002894,2517.5842291618296,7873265906.128862,12252832662.484192,2960679053.494312,12356107963.530804,31388859681.31354,111231459.22672044,145206221.33164966,34566431.46639192,0.0,0.0,27324952.893000003,0.0,0.0,0.0,290099916.54735,0.0,571984197.951962,890154955.5991735,215090110.507745,2280366488.761259,12186439.034568245,4385481.881291511,7800957.153276734,-1708382290.809297,111231459.22672044,0.0,0.0,-1390211533.1620855,145206221.33164966,0.0,0.0,-2065276378.253514,34566431.46639192,27324952.893000003,290099916.54735,-1597150831.5825768,-1245005311.8304358,-1713285077.3467724,-131.05968257438235,-102.16317566590487,-219.6249823814402
TX,6183,1573373.95,4615.175,1972164.289,1426.175,18114837.765,Conventional Steam Coal,Coal,1982.0,42.0,3293.5881663737555,410.0,Coal,LIG,28.7044,-98.4775,0.28480628,1542.451,630.6353000350422,1020.0478972731278,304.421861698011,1323072859.4735186,1477029355.2514892,358000109.35686094,1350371148.21324,0.0,18692030.29303865,17504021.917206872,4179712.161113691,0.0,0.0,3304085.295,0.0,0.0,0.0,35078372.21525,0.0,96119803.06277531,107304574.89786693,26008318.25809381,0.0,1789117.2688671784,530284.763973965,1258832.5048932135,96119803.06277531,18692030.29303865,0.0,0.0,107304574.89786693,17504021.917206872,0.0,0.0,26008318.25809381,4179712.161113691,3304085.295,35078372.21525,114811833.35581397,124808596.8150738,68570487.9294575,64.1723353486548,69.75987487622838,54.47149454984428
LA,6190,4535779.65,3166.109,4380531.858,3784.608,48048689.686,Petroleum Coke,Combustion turbine - aeroderivative,2010.0,14.0,5374.914469830112,1707.3,Coal,PC,31.395,-92.716667,0.25825927,1531.128,2004.896455589381,2962.377735025294,877.5984153703275,4206272763.8265214,4289522960.316626,1032055736.4755052,9176591474.34095,23311769611.514217,59425130.94366925,50834401.93303405,12049426.243034597,0.0,0.0,9525137.265,0.0,0.0,0.0,101125207.29675001,0.0,305581137.7222292,311629173.8785679,74977725.85200447,1693574687.1832685,3973951.479440172,1528724.2051631552,2445227.274277017,-1387993549.4610393,59425130.94366925,0.0,0.0,-1381945513.3047006,50834401.93303405,0.0,0.0,-1618596961.331264,12049426.243034597,9525137.265,101125207.29675001,-1328568418.51737,-1331111111.3716667,-1495897190.5264792,-334.3192349959268,-334.9590749304232,-611.762025666417
TX,6193,3543159.96,10531.864,3800605.635,2317.19,36363702.198,Conventional Steam Coal,Coal,1976.0,48.0,9880.764499121266,1080.0,Coal,SUB,35.29816,-101.747187,0.5222694,1809.448,774.4476379639872,1958.144121204091,685.5429068957511,1624791144.448445,2835392687.503524,806198458.5094033,10671225659.050968,0.0,22954627.989252582,33601753.1198622,9412504.111678664,0.0,0.0,7440635.916,0.0,0.0,0.0,78994751.3082,0.0,118039308.04284759,205988192.39397058,58569440.45566214,0.0,3447851.282805784,1194174.940490532,2253676.342315252,118039308.04284759,22954627.989252582,0.0,0.0,205988192.39397058,33601753.1198622,0.0,0.0,58569440.45566214,9412504.111678664,7440635.916,78994751.3082,140993936.03210017,239589945.51383278,154417331.7915408,40.89327655610553,69.48964031849421,68.51797167684887
TX,6194,2915585.15,8429.888,3102777.842,2173.343,29695841.691,Conventional Steam Coal,Coal,1982.0,42.0,6587.176332747511,1135.8,Coal,SUB,34.186494,-102.56999,0.40693906,1817.484,817.8850122769352,1604.1875119124545,564.1175508861544,1715922755.75701,2322863517.249234,663402239.8421175,7481714878.734623,0.0,24242111.76388836,27527857.70441772,7745333.9736669,0.0,0.0,6122728.815,0.0,0.0,0.0,65002970.91925,0.0,124659920.4067489,168753506.06809935,48195450.60458907,0.0,2814792.5857614176,982659.197525005,1832133.3882364128,124659920.4067489,24242111.76388836,0.0,0.0,168753506.06809935,27527857.70441772,0.0,0.0,48195450.60458907,7745333.9736669,6122728.815,65002970.91925,148902032.17063725,196281363.77251709,127066484.31250596,52.899823924453884,69.73208781542311,69.35438496365074
MO,6195,2159559.12,2509.313,2099178.371,966.292,20722566.507,Conventional Steam Coal,Coal,2011.0,13.0,8663.147501474097,603.0,Coal,SUB,37.151706,-93.38804,0.4516711,1530.763,545.8065037251969,1410.7730624648623,417.8390062688647,1145102044.815463,2042799394.4491208,491378671.3721849,5223877943.38888,14066716362.125086,16177704.770414837,24208865.751897037,5736929.556071512,0.0,0.0,4535074.152000001,0.0,0.0,0.0,48147370.580400005,0.0,83190417.10087065,148407152.3992562,35698125.604614854,1021931631.9476242,1904342.5007421235,727850.6792597041,1176491.8214824195,-938741214.8467536,16177704.770414837,0.0,0.0,-873524479.548368,24208865.751897037,0.0,0.0,-986233506.3430094,5736929.556071512,4535074.152000001,48147370.580400005,-922563510.0763388,-849315613.7964709,-927814132.0545379,-484.45251298903173,-445.98889824991676,-788.627778887116
WY,6204,10239246.69,6630.402,12007969.291,6897.227,114492570.054,Conventional Steam Coal,Coal,1981.0,43.0,9880.764499121266,1863.0,Coal,SUB,42.108889,-104.8825,0.31862503,1631.937,3668.4618686188896,6274.290377920936,1981.1250464360344,7696433000.362431,9085172467.229517,2329803054.6087766,18407864261.86292,0.0,108733209.78586389,107666822.88512328,27200846.887566753,0.0,0.0,21502418.049,0.0,0.0,0.0,228284004.95354995,0.0,559137479.8324087,660027890.443571,169257655.90351462,0.0,10893446.018865047,3451001.9148835223,7442444.103981525,559137479.8324087,108733209.78586389,0.0,0.0,660027890.443571,107666822.88512328,0.0,0.0,169257655.90351462,27200846.887566753,21502418.049,228284004.95354995,667870689.6182725,767694713.3286942,446244925.7936313,61.30940461463413,70.47308188788159,59.95945949461699
IN,6213,4618988.53,2838.252,5075282.144,1368.422,49466690.645,Conventional Steam Coal,Coal,1983.0,41.0,6587.176332747511,1080.0,Coal,BIT,39.0694,-87.5108,0.37953,1432.876,1389.3019944028085,3223.578736438203,893.6979587493229,2914755584.2570925,4667742010.362518,1050988799.4892038,7114150439.367312,0.0,41178911.11409925,55316611.11727957,12270472.973628204,0.0,0.0,9699875.913,0.0,0.0,0.0,102980349.27635,0.0,211753820.45581436,339106376.1692016,76353192.27112214,0.0,4604218.309219996,1556768.6514890513,3047449.6577309454,211753820.45581436,41178911.11409925,0.0,0.0,339106376.1692016,55316611.11727957,0.0,0.0,76353192.27112214,12270472.973628204,9699875.913,102980349.27635,252932731.56991363,394422987.2864812,201303890.43410036,54.93499972914254,85.66557030900228,66.0565105393689
MO,6223,240949.08,1.086,191049.508,179.388,3175149.426,Natural Gas Fired Combustion Turbine,Combustion turbine,1978.0,46.0,2903.8143819401344,379.0,Gas,NG,37.1385,-94.1041,0.46156085,1535.511,59.59258329234407,156.91784828982745,46.61966566055259,125025239.74733786,227217044.32367012,54824726.81680985,1100545650.755311,0.0,1766324.1687850782,2692710.276653439,640088.0095193872,0.0,0.0,505993.06799999997,0.0,0.0,0.0,5371959.738600001,0.0,9082947.57642628,16507070.942100443,3982956.7259804364,0.0,173317.1906001276,81208.68279123599,92108.5078088916,9082947.57642628,1766324.1687850782,0.0,0.0,16507070.942100443,2692710.276653439,0.0,0.0,3982956.7259804364,640088.0095193872,505993.06799999997,5371959.738600001,10849271.74521136,19199781.21875388,10500997.542099824,62.59778217985592,110.77828547920016,114.00681426614231
TX,6243,212478.56,0.561,111048.713,46.486,1868598.016,Natural Gas Steam Turbine,Oil/Gas steam,1978.0,46.0,3723.778169251237,203.2,Gas,NG,30.7217,-96.4608,0.37474838,1526.38,64.72487677382948,139.20423441101943,41.11109047287362,135792791.47149426,201567731.42715612,48346642.39609938,756671723.9918513,0.0,1918445.3475763057,2388744.6624930934,564455.2721925548,0.0,0.0,446204.976,0.0,0.0,0.0,4737209.4952,0.0,9865198.488599023,14643676.279701073,3512330.944275188,0.0,100741.6933882911,71613.07268315199,29128.62070513911,9865198.488599023,1918445.3475763057,0.0,0.0,14643676.279701073,2388744.6624930934,0.0,0.0,3512330.944275188,564455.2721925548,446204.976,4737209.4952,11783643.836175328,17032420.942194168,9260200.687667742,116.96888785418119,169.07022672872594,317.90728374701183
CO,6248,3008781.52,1518.024,3398439.339,782.381,32408952.602,Conventional Steam Coal,Coal,1981.0,43.0,3293.5881663737555,552.3,Coal,SUB,40.2217,-103.6803,0.27524704,1696.951,1247.8543317705075,1773.0514503328186,582.1495085519697,2617998388.054525,2567378500.081921,684607822.0571163,1819048744.288225,0.0,36986402.393677846,30425562.887711167,7992912.752418543,0.0,0.0,6318441.192000001,0.0,0.0,0.0,67080783.988400005,0.0,190194733.17485943,186517253.41390166,49736013.07002143,0.0,3083012.172218913,1014069.794521784,2068942.3776971293,190194733.17485943,36986402.393677846,0.0,0.0,186517253.41390166,30425562.887711167,0.0,0.0,49736013.07002143,7992912.752418543,6318441.192000001,67080783.988400005,227181135.5685373,216942816.30161282,131128151.00283998,73.68804366576013,70.36716178304097,63.379315159465364
SC,6249,3064772.25,1672.099,3176781.85,1512.359,30962806.313,Conventional Steam Coal,Coal,1975.0,49.0,13174.352665495022,1260.0,Coal,BIT,33.33184,-79.357236,0.1982311,1556.696,1764.909008956065,1968.7672876138195,592.9827896447644,3702779100.789824,2850775032.4648104,697347760.6222429,16599684358.523727,0.0,52311903.02545776,33784046.65545314,8141653.701822615,0.0,0.0,6436021.725000001,0.0,0.0,0.0,68329097.31375,0.0,269002871.1604765,207105703.01157245,50661555.73922795,0.0,2881927.889557695,1032940.7253915749,1848987.16416612,269002871.1604765,52311903.02545776,0.0,0.0,207105703.01157245,33784046.65545314,0.0,0.0,50661555.73922795,8141653.701822615,6436021.725000001,68329097.31375,321314774.18593425,240889749.6670256,133568328.47980057,111.49299583455162,83.58632099708652,72.23864560468105
WI,6253,14421.52,1.359,15021.339,33.681,234003.012,Natural Gas Fired Combustion Turbine,Combustion turbine,2000.0,24.0,640.4793793385054,335.70000000000005,Gas,NG,43.1952,-88.1496,0.3908118,1439.815,4.212493548497747,10.016231659545548,2.790325826174445,8837811.464748273,14503503.443021955,3281423.1715811472,215008927.6439363,304994273.16859114,124858.30877747321,171878.53527780162,38311.17359337513,0.0,0.0,30285.192000000003,0.0,0.0,0.0,321527.7884,0.0,642057.3828682217,1053663.737927697,238391.82155358876,22157501.95639626,13627.1289143133,4860.5815097839995,8766.547404529301,-21515444.573528036,124858.30877747321,0.0,0.0,-21103838.21846856,171878.53527780162,0.0,0.0,-21919110.13484267,38311.17359337513,30285.192000000003,321527.7884,-21390586.264750563,-20931959.68319076,-21528985.980849292,-1569.7060179920136,-1536.0506101329097,-2455.811277507743
IA,6254,3433325.23,1015.917,3756421.45,1003.454,35825535.131,Conventional Steam Coal,Coal,1981.0,43.0,3293.5881663737555,725.9,Coal,SUB,41.0961,-92.555833,0.40090224,1466.479,977.6251445943786,2341.203127255607,664.2917014936925,2051057553.3590064,3390062128.266119,781207040.9565823,2390815649.970709,0.0,28976809.285777383,40175045.66370621,9120725.061508399,0.0,0.0,7209982.983,0.0,0.0,0.0,76545986.00285001,0.0,149007098.65497124,246284323.50216633,56753841.17385643,0.0,3407768.066191815,1157156.6055459408,2250611.460645874,149007098.65497124,28976809.285777383,0.0,0.0,246284323.50216633,40175045.66370621,0.0,0.0,56753841.17385643,9120725.061508399,7209982.983,76545986.00285001,177983907.94074863,286459369.1658726,149630535.22121483,52.22887957267757,84.06070002469131,66.48439228078679
GA,6257,7368872.0,685.331,8325583.984,5692.214,79382038.653,Conventional Steam Coal,Coal,1982.0,42.0,9880.764499121266,2673.0,Coal,SUB,33.0606,-83.8075,0.17317596,1556.33,4857.460931733401,4734.7748922601,1425.7549725253464,10190953034.776674,6855954043.992626,1676687847.6898072,26411283506.151142,0.0,143975142.016578,81248737.15118332,19575615.772773005,0.0,0.0,15474631.200000001,0.0,0.0,0.0,164289001.24,0.0,740361645.0227185,498077598.52185154,121809547.04325455,0.0,7552842.408849845,2483580.3016024,5069262.107247445,740361645.0227185,143975142.016578,0.0,0.0,498077598.52185154,81248737.15118332,0.0,0.0,121809547.04325455,19575615.772773005,15474631.200000001,164289001.24,884336787.0392965,579326335.6730349,321148795.2560276,117.08661973445892,76.70308796516454,63.35217798205505
WV,6264,5459659.98,2805.317,5301427.96,2640.776,51715848.211,Conventional Steam Coal,Coal,1980.0,44.0,3293.5881663737555,1300.0,Coal,BIT,38.9794,-81.9344,0.25650904,1368.226,2429.734628677969,3990.320437517682,1056.3539934989553,5097583250.966378,5777983993.525603,1242272296.3547716,4281664616.285882,0.0,72017334.394015,68473898.70780343,14503740.330740659,0.0,0.0,11465285.958,0.0,0.0,0.0,121723119.25410002,0.0,370333874.4126035,419764247.73655105,90249730.10441549,0.0,4809374.333464212,1840105.7827812664,2969268.550682945,370333874.4126035,72017334.394015,0.0,0.0,419764247.73655105,68473898.70780343,0.0,0.0,90249730.10441549,14503740.330740659,11465285.958,121723119.25410002,442351208.8066185,488238146.4443545,237941875.6472562,91.97687227810174,101.5180172287971,80.13484519361796
MN,6358,25383.27,0.089,16653.913,13.926,280249.154,Natural Gas Fired Combined Cycle,Combined cycle,1994.0,30.0,2498.765661756566,90.5,Gas,NG,44.888881,-94.349348,0.43400285,1459.904,6.676531140690293,17.386943992968288,4.91124332482006,14007362.333168235,25176294.90181808,5775622.149988391,226138292.3889692,0.0,197892.3830100603,298359.95891933586,67431.37084977943,0.0,0.0,53304.867000000006,0.0,0.0,0.0,565920.00465,0.0,1017619.6263513602,1829030.4199695087,419592.6623744628,0.0,15108.1750687311,8555.093556009,6553.081512722099,1017619.6263513602,197892.3830100603,0.0,0.0,1829030.4199695087,298359.95891933586,0.0,0.0,419592.6623744628,67431.37084977943,53304.867000000006,565920.00465,1215512.0093614205,2127390.3788888445,1106248.9048742424,80.45392668748765,140.81054589391377,168.81354256414784
NE,6373,84619.18,0.667,35629.847,133.207,1145399.757,Natural Gas Fired Combustion Turbine,Combustion turbine,1997.0,27.0,2084.130328308857,266.1,Gas,NG,40.7316,-96.7364,0.42418897,1533.32,22.772217308611623,55.186903558383335,16.372413125919046,47776111.91346718,79910636.35253906,19253957.836080797,554587080.3629869,660522086.1056032,674968.5210272486,947007.265061858,224793.2322188685,0.0,0.0,177700.278,0.0,0.0,0.0,1886584.6180999996,0.0,3470882.5257400675,5805420.747488959,1398779.0786665347,47986210.570707306,32322.8520617409,28519.769183905995,3803.082877834906,-44515328.04496724,674968.5210272486,0.0,0.0,-42180789.823218346,947007.265061858,0.0,0.0,-46587431.49204077,224793.2322188685,177700.278,1886584.6180999996,-43840359.52393999,-41233782.55815649,-44298353.3637219,-1356.3270790646548,-1275.6851554867294,-11648.011570271363
IA,6463,2060.13,0.59,1894.6,1.905,23377.2,Petroleum Liquids,Combustion turbine - aeroderivative,2005.0,19.0,0.0,78.7,Oil,DFO,42.0272,-93.5828,0.37659812,1470.131,0.6244711442611552,1.4013241173753437,0.39860111446482477,1310140.4606599037,2029117.3219594974,468754.91061063396,0.0,0.0,18509.324715900642,24046.721854160896,5472.793301602044,0.0,0.0,4326.273,0.0,0.0,0.0,45930.59835000001,0.0,95180.27836601101,147413.16472595715,34054.534011476935,0.0,1718.7521326199999,694.3394167710001,1024.4127158489998,95180.27836601101,18509.324715900642,0.0,0.0,147413.16472595715,24046.721854160896,0.0,0.0,34054.534011476935,5472.793301602044,4326.273,45930.59835000001,113689.60308191166,171459.88658011804,89784.19866307899,66.14659608224461,99.75835568491843,87.64455699739024
ND,6469,5273647.98,11120.242,5895711.85,3619.127,54153703.775,Conventional Steam Coal,Coal,1984.0,40.0,6587.176332747511,954.0,Coal,LIG,47.370542,-101.83566,0.44008875,1478.532,1367.939087982014,3566.8135980133643,1020.3637450661715,2869936206.586265,5164746089.923351,1199947764.1978178,6284166221.441126,0.0,40545714.56778689,61206521.341909334,14009594.219758535,0.0,0.0,11074660.758000001,0.0,0.0,0.0,117575981.7141,0.0,208497741.4543674,375213181.55540895,87174898.9138873,0.0,5348499.585928694,1777412.9121408663,3571086.673787828,208497741.4543674,40545714.56778689,0.0,0.0,375213181.55540895,61206521.341909334,0.0,0.0,87174898.9138873,14009594.219758535,11074660.758000001,117575981.7141,249043456.02215427,436419702.8973183,229835135.60574585,46.56323741285497,81.59666012604542,64.35999923854025
